"KEGG_ID","Pathways","PathwayName"
"ppa:PAS_chr1-4_0009","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"ppa:PAS_chr3_0811","NULL",NA
"ppa:PAS_chr4_0416","ppa00250","Alanine, aspartate and glutamate metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0416","ppa00260","Glycine, serine and threonine metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0416","ppa00630","Glyoxylate and dicarboxylate metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0416","ppa00680","Methane metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0416","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0416","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr4_0416","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0416","ppa01210","2-Oxocarboxylic acid metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0416","ppa04146","Peroxisome - Komagataella phaffii"
"ppa:PAS_chr4_0286","NULL",NA
"ppa:PAS_chr4_0181","NULL",NA
"ppa:PAS_chr3_0779","ppa04120","Ubiquitin mediated proteolysis - Komagataella phaffii"
"ppa:PAS_chr4_0089","NULL",NA
"ppa:PAS_chr1-4_0209","NULL",NA
"ppa:PAS_chr4_0488","NULL",NA
"ppa:PAS_chr3_0761","ppa04146","Peroxisome - Komagataella phaffii"
"ppa:PAS_chr2-2_0125","ppa00513","Various types of N-glycan biosynthesis - Komagataella phaffii"
"ppa:PAS_chr2-2_0125","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0741","NULL",NA
"ppa:PAS_chr3_0996","ppa00240","Pyrimidine metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0996","ppa00670","One carbon pool by folate - Komagataella phaffii"
"ppa:PAS_chr3_0996","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0996","ppa01232","Nucleotide metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0996","ppa04981","Folate transport and metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0329","NULL",NA
"ppa:PAS_chr4_0131","ppa03010","Ribosome - Komagataella phaffii"
"A0A1G4KQY5","NULL",NA
"ppa:PAS_chr3_0410","ppa00330","Arginine and proline metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0410","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0410","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr4_0021","NULL",NA
"ppa:PAS_chr3_0141","NULL",NA
"ppa:PAS_chr3_0752","ppa04111","Cell cycle - yeast - Komagataella phaffii"
"ppa:PAS_chr3_0160","NULL",NA
"ppa:PAS_chr2-1_0507","NULL",NA
"ppa:PAS_chr1-1_0066","NULL",NA
"ppa:PAS_chr2-2_0127","NULL",NA
"A0A1G4KQ83","NULL",NA
"F2QVC7","NULL",NA
"ppa:PAS_chr3_1032","ppa03008","Ribosome biogenesis in eukaryotes - Komagataella phaffii"
"ppa:PAS_chr3_0816","ppa04011","MAPK signaling pathway - yeast - Komagataella phaffii"
"ppa:PAS_chr1-4_0634","ppa03430","Mismatch repair - Komagataella phaffii"
"ppa:PAS_chr2-2_0167","NULL",NA
"ppa:PAS_chr2-1_0253","NULL",NA
"ppa:PAS_chr1-4_0019","ppa00564","Glycerophospholipid metabolism - Komagataella phaffii"
"ppa:PAS_chr1-4_0019","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-4_0019","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr4_0476","NULL",NA
"ppa:PAS_chr2-1_0324","NULL",NA
"ppa:PAS_chr1-1_0270","NULL",NA
"ppa:PAS_chr4_0989","NULL",NA
"F2QWE7","NULL",NA
"ppa:PAS_chr1-4_0198","ppa00410","beta-Alanine metabolism - Komagataella phaffii"
"ppa:PAS_chr1-4_0198","ppa00770","Pantothenate and CoA biosynthesis - Komagataella phaffii"
"ppa:PAS_chr1-4_0198","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-4_0198","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr1-4_0198","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"ppa:PAS_chr4_0067","NULL",NA
"ppa:PAS_chr1-4_0206","NULL",NA
"ppa:PAS_chr2-2_0279","ppa00230","Purine metabolism - Komagataella phaffii"
"ppa:PAS_chr2-2_0279","ppa00232","Caffeine metabolism - Komagataella phaffii"
"ppa:PAS_chr2-2_0279","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0312","ppa04144","Endocytosis - Komagataella phaffii"
"ppa:PAS_chr3_1061","ppa04111","Cell cycle - yeast - Komagataella phaffii"
"ppa:PAS_chr3_1061","ppa04113","Meiosis - yeast - Komagataella phaffii"
"ppa:PAS_chr3_0124","ppa00100","Steroid biosynthesis - Komagataella phaffii"
"ppa:PAS_chr3_0124","ppa00909","Sesquiterpenoid and triterpenoid biosynthesis - Komagataella phaffii"
"ppa:PAS_chr3_0124","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0124","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr3_1020","NULL",NA
"ppa:PAS_chr2-1_0611","NULL",NA
"ppa:PAS_chr2-1_0782","NULL",NA
"ppa:PAS_chr2-1_0624","NULL",NA
"ppa:PAS_chr3_0078","NULL",NA
"ppa:PAS_chr3_0472","NULL",NA
"ppa:PAS_chr2-2_0258","NULL",NA
"ppa:PAS_chr3_0624","ppa04011","MAPK signaling pathway - yeast - Komagataella phaffii"
"ppa:PAS_chr3_0624","ppa04111","Cell cycle - yeast - Komagataella phaffii"
"ppa:PAS_chr3_0624","ppa04113","Meiosis - yeast - Komagataella phaffii"
"ppa:PAS_chr4_0743","ppa01040","Biosynthesis of unsaturated fatty acids - Komagataella phaffii"
"ppa:PAS_chr4_0743","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0743","ppa01212","Fatty acid metabolism - Komagataella phaffii"
"ppa:PAS_chr1-4_0483","NULL",NA
"ppa:PAS_chr1-3_0216","NULL",NA
"ppa:PAS_chr1-1_0238","NULL",NA
"ppa:PAS_chr2-1_0336","NULL",NA
"A0A1G4KPB3","NULL",NA
"ppa:PAS_chr2-1_0825","NULL",NA
"ppa:PAS_chr1-4_0315","ppa00760","Nicotinate and nicotinamide metabolism - Komagataella phaffii"
"ppa:PAS_chr1-4_0315","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-3_0234","NULL",NA
"ppa:PAS_chr3_0521","NULL",NA
"ppa:PAS_chr2-1_0109","NULL",NA
"ppa:PAS_chr1-1_0257","NULL",NA
"ppa:PAS_chr4_0996","ppa00740","Riboflavin metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0996","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0996","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr4_0996","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"ppa:PAS_chr2-1_0265","NULL",NA
"F2QVM1","NULL",NA
"ppa:PAS_chr3_0586","NULL",NA
"ppa:PAS_chr3_0069","ppa04146","Peroxisome - Komagataella phaffii"
"ppa:PAS_chr2-1_0094","ppa03430","Mismatch repair - Komagataella phaffii"
"ppa:PAS_chr4_0893","NULL",NA
"ppa:PAS_chr3_0456","ppa00010","Glycolysis / Gluconeogenesis - Komagataella phaffii"
"ppa:PAS_chr3_0456","ppa00030","Pentose phosphate pathway - Komagataella phaffii"
"ppa:PAS_chr3_0456","ppa00500","Starch and sucrose metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0456","ppa00520","Amino sugar and nucleotide sugar metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0456","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0456","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr3_0456","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0456","ppa01250","Biosynthesis of nucleotide sugars - Komagataella phaffii"
"ppa:PAS_chr4_0081","ppa00740","Riboflavin metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0081","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0081","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr4_0081","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"F2QLR2","NULL",NA
"ppa:PAS_chr1-4_0663","ppa00071","Fatty acid degradation - Komagataella phaffii"
"ppa:PAS_chr1-4_0663","ppa04146","Peroxisome - Komagataella phaffii"
"F2QX96","NULL",NA
"ppa:PAS_chr4_0389","ppa04814","Motor proteins - Komagataella phaffii"
"ppa:PAS_chr1-1_0403","NULL",NA
"ppa:PAS_chr4_0799","ppa03010","Ribosome - Komagataella phaffii"
"ppa:PAS_chr3_1247","NULL",NA
"ppa:PAS_chr2-1_0245","NULL",NA
"ppa:PAS_chr3_1172","NULL",NA
"ppa:PAS_chr3_0384","NULL",NA
"F2QTS8","NULL",NA
"ppa:PAS_chr3_0843","ppa00730","Thiamine metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0843","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0843","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"ppa:PAS_chr3_1105","ppa03410","Base excision repair - Komagataella phaffii"
"ppa:PAS_chr1-4_0158","NULL",NA
"ppa:PAS_chr2-2_0133","ppa03015","mRNA surveillance pathway - Komagataella phaffii"
"ppa:PAS_chr1-4_0311","NULL",NA
"ppa:PAS_chr2-2_0156","NULL",NA
"ppa:PAS_chr3_0848","NULL",NA
"ppa:PAS_chr2-1_0163","ppa03030","DNA replication - Komagataella phaffii"
"ppa:PAS_chr2-1_0163","ppa03410","Base excision repair - Komagataella phaffii"
"ppa:PAS_chr2-1_0163","ppa03420","Nucleotide excision repair - Komagataella phaffii"
"ppa:PAS_chr2-1_0163","ppa03430","Mismatch repair - Komagataella phaffii"
"ppa:PAS_chr2-1_0163","ppa03440","Homologous recombination - Komagataella phaffii"
"ppa:PAS_chr1-4_0302","NULL",NA
"ppa:PAS_chr4_0583","NULL",NA
"ppa:PAS_chr1-3_0301","NULL",NA
"ppa:PAS_chr4_0433","NULL",NA
"ppa:PAS_chr4_0790","ppa00511","Other glycan degradation - Komagataella phaffii"
"ppa:PAS_chr3_1009","NULL",NA
"ppa:PAS_chr3_0868","ppa00010","Glycolysis / Gluconeogenesis - Komagataella phaffii"
"ppa:PAS_chr3_0868","ppa00030","Pentose phosphate pathway - Komagataella phaffii"
"ppa:PAS_chr3_0868","ppa00051","Fructose and mannose metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0868","ppa00680","Methane metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0868","ppa00710","Carbon fixation by Calvin cycle - Komagataella phaffii"
"ppa:PAS_chr3_0868","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0868","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr3_0868","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0585","ppa04111","Cell cycle - yeast - Komagataella phaffii"
"ppa:PAS_chr4_0585","ppa04113","Meiosis - yeast - Komagataella phaffii"
"ppa:PAS_chr4_0744","NULL",NA
"ppa:PAS_chr1-1_0068","NULL",NA
"ppa:PAS_chr4_0228","ppa00290","Valine, leucine and isoleucine biosynthesis - Komagataella phaffii"
"ppa:PAS_chr4_0228","ppa00650","Butanoate metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0228","ppa00660","C5-Branched dibasic acid metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0228","ppa00770","Pantothenate and CoA biosynthesis - Komagataella phaffii"
"ppa:PAS_chr4_0228","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0228","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr4_0228","ppa01210","2-Oxocarboxylic acid metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0228","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"F2QWF8","NULL",NA
"ppa:PAS_chr1-1_0273","ppa04011","MAPK signaling pathway - yeast - Komagataella phaffii"
"ppa:PAS_chr1-1_0273","ppa04111","Cell cycle - yeast - Komagataella phaffii"
"ppa:PAS_chr3_1073","ppa04146","Peroxisome - Komagataella phaffii"
"ppa:PAS_chr1-4_0466","NULL",NA
"ppa:PAS_chr2-2_0071","NULL",NA
"ppa:PAS_chr3_0837","NULL",NA
"ppa:PAS_chr3_1117","ppa03010","Ribosome - Komagataella phaffii"
"ppa:PAS_chr1-4_0264","ppa00010","Glycolysis / Gluconeogenesis - Komagataella phaffii"
"ppa:PAS_chr1-4_0264","ppa00030","Pentose phosphate pathway - Komagataella phaffii"
"ppa:PAS_chr1-4_0264","ppa00052","Galactose metabolism - Komagataella phaffii"
"ppa:PAS_chr1-4_0264","ppa00230","Purine metabolism - Komagataella phaffii"
"ppa:PAS_chr1-4_0264","ppa00500","Starch and sucrose metabolism - Komagataella phaffii"
"ppa:PAS_chr1-4_0264","ppa00520","Amino sugar and nucleotide sugar metabolism - Komagataella phaffii"
"ppa:PAS_chr1-4_0264","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-4_0264","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr1-4_0264","ppa01250","Biosynthesis of nucleotide sugars - Komagataella phaffii"
"ppa:PAS_chr4_0701","NULL",NA
"ppa:PAS_chr4_0072","NULL",NA
"ppa:PAS_chr1-3_0160","NULL",NA
"ppa:PAS_chr4_0345","NULL",NA
"ppa:PAS_chr2-1_0742","NULL",NA
"ppa:PAS_chr4_0891","ppa03030","DNA replication - Komagataella phaffii"
"ppa:PAS_chr4_0891","ppa04111","Cell cycle - yeast - Komagataella phaffii"
"ppa:PAS_chr4_0891","ppa04113","Meiosis - yeast - Komagataella phaffii"
"ppa:PAS_chr1-4_0333","ppa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Komagataella phaffii"
"ppa:PAS_chr1-4_0333","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-4_0242","NULL",NA
"ppa:PAS_chr2-2_0261","NULL",NA
"ppa:PAS_chr4_0784","NULL",NA
"ppa:PAS_chr3_1068","NULL",NA
"ppa:PAS_chr2-1_0652","NULL",NA
"ppa:PAS_chr2-1_0335","NULL",NA
"ppa:PAS_chr1-3_0191","ppa00230","Purine metabolism - Komagataella phaffii"
"ppa:PAS_chr1-3_0191","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-3_0191","ppa01232","Nucleotide metabolism - Komagataella phaffii"
"F2QX88","NULL",NA
"ppa:PAS_chr3_0227","NULL",NA
"ppa:PAS_chr2-1_0702","ppa03420","Nucleotide excision repair - Komagataella phaffii"
"ppa:PAS_chr4_0101","ppa00970","Aminoacyl-tRNA biosynthesis - Komagataella phaffii"
"ppa:PAS_chr2-1_0318","NULL",NA
"ppa:PAS_chr4_0462","NULL",NA
"ppa:PAS_chr1-4_0619","ppa02010","ABC transporters - Komagataella phaffii"
"ppa:PAS_chr1-4_0619","ppa04981","Folate transport and metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0170","NULL",NA
"ppa:PAS_chr1-4_0133","ppa04146","Peroxisome - Komagataella phaffii"
"ppa:PAS_chr3_0574","ppa03020","RNA polymerase - Komagataella phaffii"
"ppa:PAS_chr4_0070","NULL",NA
"ppa:PAS_chr3_0371","ppa00100","Steroid biosynthesis - Komagataella phaffii"
"ppa:PAS_chr3_0371","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0371","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr3_0514","NULL",NA
"ppa:PAS_chr2-1_0535","NULL",NA
"ppa:PAS_chr1-1_0491","ppa03060","Protein export - Komagataella phaffii"
"ppa:PAS_chr1-1_0091","NULL",NA
"ppa:PAS_chr4_0052","ppa01040","Biosynthesis of unsaturated fatty acids - Komagataella phaffii"
"ppa:PAS_chr4_0052","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0052","ppa01212","Fatty acid metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0651","ppa03020","RNA polymerase - Komagataella phaffii"
"ppa:PAS_chr3_0625","NULL",NA
"ppa:PAS_chr2-1_0850","ppa00190","Oxidative phosphorylation - Komagataella phaffii"
"ppa:PAS_chr2-1_0850","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0850","ppa04148","Efferocytosis - Komagataella phaffii"
"ppa:PAS_chr3_0957","ppa00100","Steroid biosynthesis - Komagataella phaffii"
"ppa:PAS_chr3_0957","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0957","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr2-1_0661","ppa00500","Starch and sucrose metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0661","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0661","ppa04011","MAPK signaling pathway - yeast - Komagataella phaffii"
"ppa:PAS_chr3_0714","NULL",NA
"ppa:PAS_chr2-2_0192","NULL",NA
"ppa:PAS_chr2-1_0700","NULL",NA
"ppa:PAS_chr1-1_0490","ppa00040","Pentose and glucuronate interconversions - Komagataella phaffii"
"ppa:PAS_chr1-1_0490","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-4_0569","NULL",NA
"ppa:PAS_chr3_1115","ppa00051","Fructose and mannose metabolism - Komagataella phaffii"
"ppa:PAS_chr3_1115","ppa00520","Amino sugar and nucleotide sugar metabolism - Komagataella phaffii"
"ppa:PAS_chr3_1115","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_1115","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr3_1115","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"ppa:PAS_chr3_1115","ppa01250","Biosynthesis of nucleotide sugars - Komagataella phaffii"
"ppa:PAS_chr1-4_0082","NULL",NA
"ppa:PAS_chr4_0323","ppa03030","DNA replication - Komagataella phaffii"
"ppa:PAS_chr1-3_0081","ppa00561","Glycerolipid metabolism - Komagataella phaffii"
"ppa:PAS_chr1-3_0081","ppa00564","Glycerophospholipid metabolism - Komagataella phaffii"
"ppa:PAS_chr1-3_0081","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-3_0081","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr2-1_0161","ppa04130","SNARE interactions in vesicular transport - Komagataella phaffii"
"ppa:PAS_chr1-3_0123","NULL",NA
"ppa:PAS_chr1-4_0538","ppa00071","Fatty acid degradation - Komagataella phaffii"
"ppa:PAS_chr1-4_0538","ppa00410","beta-Alanine metabolism - Komagataella phaffii"
"ppa:PAS_chr1-4_0538","ppa00592","alpha-Linolenic acid metabolism - Komagataella phaffii"
"ppa:PAS_chr1-4_0538","ppa00640","Propanoate metabolism - Komagataella phaffii"
"ppa:PAS_chr1-4_0538","ppa01040","Biosynthesis of unsaturated fatty acids - Komagataella phaffii"
"ppa:PAS_chr1-4_0538","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-4_0538","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr1-4_0538","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr1-4_0538","ppa01212","Fatty acid metabolism - Komagataella phaffii"
"ppa:PAS_chr1-4_0538","ppa04146","Peroxisome - Komagataella phaffii"
"ppa:PAS_chr4_0338","ppa00051","Fructose and mannose metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0338","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0079","NULL",NA
"ppa:PAS_chr2-1_0313","ppa00650","Butanoate metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0313","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0105","ppa03008","Ribosome biogenesis in eukaryotes - Komagataella phaffii"
"ppa:PAS_chr1-1_0085","NULL",NA
"ppa:PAS_chr1-1_0145","NULL",NA
"ppa:PAS_chr4_0840","NULL",NA
"ppa:PAS_chr2-2_0013","NULL",NA
"ppa:PAS_chr2-2_0222","NULL",NA
"ppa:PAS_chr3_1133","ppa00310","Lysine degradation - Komagataella phaffii"
"ppa:PAS_chr3_1133","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0830","ppa00380","Tryptophan metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0830","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0830","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"ppa:PAS_chr4_0272","ppa00620","Pyruvate metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0272","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0256","NULL",NA
"ppa:PAS_chr3_0633","NULL",NA
"ppa:PAS_chr4_0313","ppa04011","MAPK signaling pathway - yeast - Komagataella phaffii"
"ppa:PAS_chr4_0667","ppa03008","Ribosome biogenesis in eukaryotes - Komagataella phaffii"
"ppa:PAS_chr1-1_0430","ppa00230","Purine metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0430","ppa00250","Alanine, aspartate and glutamate metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0430","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0430","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr4_0217","NULL",NA
"ppa:PAS_chr4_0233","ppa00760","Nicotinate and nicotinamide metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0233","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0233","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"ppa:PAS_chr3_0040","NULL",NA
"ppa:PAS_chr4_0786","ppa04146","Peroxisome - Komagataella phaffii"
"ppa:PAS_chr1-3_0198","NULL",NA
"ppa:PAS_chr3_1141","NULL",NA
"ppa:PAS_FragB_0059","NULL",NA
"ppa:PAS_chr1-4_0592","ppa03040","Spliceosome - Komagataella phaffii"
"ppa:PAS_chr4_0746","NULL",NA
"ppa:PAS_chr3_0525","NULL",NA
"ppa:PAS_chr2-1_0052","NULL",NA
"ppa:PAS_chr3_1027","NULL",NA
"ppa:PAS_chr3_0413","NULL",NA
"ppa:PAS_chr2-1_0363","ppa00190","Oxidative phosphorylation - Komagataella phaffii"
"ppa:PAS_chr2-1_0363","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0266","NULL",NA
"ppa:PAS_chr2-1_0634","ppa03010","Ribosome - Komagataella phaffii"
"ppa:PAS_chr2-2_0395","NULL",NA
"ppa:PAS_chr3_0507","ppa00100","Steroid biosynthesis - Komagataella phaffii"
"ppa:PAS_chr3_0507","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0507","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr1-4_0357","ppa04081","Hormone signaling - Komagataella phaffii"
"ppa:PAS_chr1-4_0357","ppa04113","Meiosis - yeast - Komagataella phaffii"
"ppa:PAS_chr1-4_0357","ppa04138","Autophagy - yeast - Komagataella phaffii"
"ppa:PAS_chr3_0063","NULL",NA
"ppa:PAS_chr2-2_0293","ppa00860","Porphyrin metabolism - Komagataella phaffii"
"ppa:PAS_chr2-2_0293","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0660","NULL",NA
"ppa:PAS_chr4_0723","NULL",NA
"ppa:PAS_chr1-3_0110","NULL",NA
"ppa:PAS_chr3_0494","NULL",NA
"ppa:PAS_chr2-1_0049","NULL",NA
"ppa:PAS_chr3_0797","ppa03450","Non-homologous end-joining - Komagataella phaffii"
"ppa:PAS_chr1-4_0041","NULL",NA
"ppa:PAS_chr4_0918","NULL",NA
"ppa:PAS_chr1-4_0276","NULL",NA
"ppa:PAS_chr3_0912","NULL",NA
"ppa:PAS_chr2-1_0288","NULL",NA
"ppa:PAS_chr4_0717","NULL",NA
"ppa:PAS_chr4_0992","NULL",NA
"ppa:PAS_chr3_0712","NULL",NA
"ppa:PAS_chr2-1_0131","NULL",NA
"ppa:PAS_chr1-1_0129","ppa00310","Lysine degradation - Komagataella phaffii"
"ppa:PAS_chr1-1_0129","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0243","NULL",NA
"ppa:PAS_chr4_0271","NULL",NA
"ppa:PAS_chr3_0738","NULL",NA
"ppa:PAS_chr1-3_0044","NULL",NA
"ppa:PAS_chr1-4_0689","NULL",NA
"ppa:PAS_chr1-3_0217","NULL",NA
"ppa:PAS_chr3_0154","NULL",NA
"ppa:PAS_chr4_0197","ppa00230","Purine metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0197","ppa00240","Pyrimidine metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0197","ppa00480","Glutathione metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0197","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0197","ppa01232","Nucleotide metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0107","ppa00250","Alanine, aspartate and glutamate metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0107","ppa00280","Valine, leucine and isoleucine degradation - Komagataella phaffii"
"ppa:PAS_chr2-1_0107","ppa00410","beta-Alanine metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0107","ppa00640","Propanoate metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0107","ppa00650","Butanoate metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0107","ppa01100","Metabolic pathways - Komagataella phaffii"
"F2QRT5","NULL",NA
"F2QW02","NULL",NA
"ppa:PAS_chr1-1_0425","NULL",NA
"ppa:PAS_chr3_0086","NULL",NA
"ppa:PAS_chr1-4_0527","NULL",NA
"ppa:PAS_chr1-1_0415","NULL",NA
"ppa:PAS_chr4_0819","ppa00900","Terpenoid backbone biosynthesis - Komagataella phaffii"
"ppa:PAS_chr4_0819","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr2-1_0681","NULL",NA
"ppa:PAS_chr1-3_0039","NULL",NA
"ppa:PAS_chr4_0195","ppa03008","Ribosome biogenesis in eukaryotes - Komagataella phaffii"
"ppa:PAS_chr4_0173","ppa00220","Arginine biosynthesis - Komagataella phaffii"
"ppa:PAS_chr4_0173","ppa00791","Atrazine degradation - Komagataella phaffii"
"ppa:PAS_chr4_0173","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0173","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr1-4_0631","NULL",NA
"ppa:PAS_chr3_1002","NULL",NA
"F2QVL1","NULL",NA
"ppa:PAS_chr1-4_0287","ppa00310","Lysine degradation - Komagataella phaffii"
"ppa:PAS_chr1-4_0287","ppa01100","Metabolic pathways - Komagataella phaffii"
