"Protein","logFC","adj.P.Val"
"ppa:PAS_chr1-4_0442",1.41468658021965,0.0141322028213938
"F2QW02",-1.9112941855654,0.0142033383241133
"ppa:PAS_FragB_0048",-1.18195407296754,0.0142033383241133
"ppa:PAS_chr1-1_0046",-1.80299706333478,0.0142200586258939
"ppa:PAS_chr3_0747",-1.1059474181839,0.0142200586258939
"ppa:PAS_chr4_0784",-3.65961544516987,0.0142200586258939
"ppa:PAS_chr2-1_0201",2.13792682724576,0.0142200586258939
"ppa:PAS_chr2-1_0694",-1.15738148249329,0.0142200586258939
"ppa:PAS_chr4_0969",1.35656236026982,0.0143986160848331
"ppa:PAS_chr3_0738",-1.28455070134191,0.0143986160848331
"ppa:PAS_chr4_0553",1.25763426421143,0.0147281537581971
"ppa:PAS_chr4_0947",-1.78668065798229,0.0147281537581971
"ppa:PAS_chr3_0268",-1.25918613334041,0.0147281537581971
"ppa:PAS_chr2-1_0436",-1.12738383772735,0.0147281537581971
"ppa:PAS_chr2-2_0369",1.73565559711466,0.0147281537581971
"ppa:PAS_chr1-3_0234",-1.45039501470574,0.0147281537581971
"ppa:PAS_chr3_0831",-1.17266182886732,0.0147451091293442
"ppa:PAS_chr3_0474",-1.18338580999466,0.0147451091293442
"ppa:PAS_chr3_0996",2.21795126054158,0.0148349924999348
"ppa:PAS_chr3_0848",-3.80746393503876,0.0148509058149666
"ppa:PAS_chr1-4_0356",-1.46256015547396,0.0148509058149666
"ppa:PAS_chr1-3_0207",1.14222393340756,0.0148509058149666
"ppa:PAS_chr2-1_0325",-1.46930490921276,0.0148976032125354
"ppa:PAS_chr2-1_0850",1.11134542016648,0.0148976032125354
"ppa:PAS_chr2-1_0655",-1.09567254441296,0.0149174850051862
"ppa:PAS_chr2-1_0782",2.11226775840504,0.0149230893876825
"ppa:PAS_chr1-3_0091",-1.41700519501304,0.0150171542714107
"ppa:PAS_chr2-1_0139",-1.1072331202284,0.0150708391906442
"ppa:PAS_chr1-1_0253",-1.53045199581697,0.0152715122229074
"ppa:PAS_chr4_0865",1.36438993551884,0.0152715122229074
"ppa:PAS_chr2-2_0086",-1.18019218294464,0.0152715122229074
"ppa:PAS_chr4_0423",-1.13374898924276,0.0152715122229074
"ppa:PAS_chr3_0255",-1.15105290965066,0.0153249921768639
"ppa:PAS_chr3_1240",1.13408653309462,0.0156595784147461
"ppa:PAS_chr1-4_0612",2.07423972141949,0.0156595784147461
"ppa:PAS_chr4_0346",1.23818802128723,0.0156595784147461
"ppa:PAS_chr3_0664",-1.38050328060004,0.0156595784147461
"ppa:PAS_FragB_0077",1.48480757556572,0.0156595784147461
"ppa:PAS_chr2-1_0072",-2.7997888576679,0.0156888191418056
"ppa:PAS_chr3_0899",-1.26844562310579,0.0158552163406789
"ppa:PAS_chr2-1_0512",-3.80518833471486,0.0158552163406789
"ppa:PAS_chr1-1_0428",-1.56090595344546,0.0158552163406789
"ppa:PAS_chr2-1_0702",1.35459864561086,0.0158552163406789
"ppa:PAS_chr3_1141",-1.71251716603723,0.0159449301339627
"ppa:PAS_chr4_0253",1.02848844080628,0.0160265174592714
"ppa:PAS_chr4_0272",1.51894457603036,0.0160265174592714
"ppa:PAS_chr3_0335",-1.31794997099242,0.0160265174592714
"ppa:PAS_chr1-1_0091",1.23641187623335,0.0160265174592714
"ppa:PAS_chr1-1_0443",-1.27116380027181,0.0161546064216172
"ppa:PAS_chr1-4_0205",1.12045188186069,0.0161640241698041
"ppa:PAS_chr1-4_0577",-1.60732257107971,0.0161640241698041
"ppa:PAS_chr1-1_0474",-2.00180603210428,0.0161640241698041
"ppa:PAS_chr2-1_0501",1.07027695703433,0.0161640241698041
"ppa:PAS_chr1-4_0619",-1.57199124236092,0.0161640241698041
"ppa:PAS_chr3_0065",-1.15248469098542,0.0161640241698041
"ppa:PAS_chr2-1_0288",1.84393802167812,0.0161640241698041
"ppa:PAS_chr3_0797",2.49270530738703,0.0161640241698041
"ppa:PAS_chr4_0666",-1.6380473803656,0.0161714446758842
"ppa:PAS_chr2-2_0242",-1.03518184019784,0.0161714446758842
"ppa:PAS_chr4_0992",-1.25063133208151,0.0161805357180969
"ppa:PAS_chr2-1_0234",-1.5831556545245,0.0162364443554488
"ppa:PAS_chr4_0408",1.05789861043161,0.0162648931831511
"ppa:PAS_chr1-4_0198",-3.40916169996095,0.0162698162466093
"ppa:PAS_chr2-1_0217",-1.00141388263784,0.0162715075106986
"ppa:PAS_chr3_0132",1.17660237156992,0.0162715075106986
"ppa:PAS_chr2-2_0473",1.43054385271276,0.0162785911036153
"ppa:PAS_chr1-4_0005",-3.18367112348758,0.0162785911036153
"ppa:PAS_chr3_0837",2.24576488662455,0.0162785911036153
"ppa:PAS_chr3_0623",-1.09728395513637,0.0162785911036153
"ppa:PAS_chr3_0896",1.19255141839495,0.0162785911036153
"ppa:PAS_chr3_0890",-1.05496286986362,0.0163379314012364
"ppa:PAS_chr3_0099",6.11659437862114,0.0163784715131943
"ppa:PAS_chr4_0429",1.0188248182084,0.0164907920107415
"ppa:PAS_chr2-1_0629",1.98355000321103,0.0165519736394428
"ppa:PAS_chr2-1_0488",1.37289555409952,0.0166196346490197
"ppa:PAS_chr3_0817",-1.00925850972457,0.0166196346490197
"ppa:PAS_chr1-4_0071",1.39974639005709,0.0166196346490197
"ppa:PAS_chr1-1_0089",1.08803933858738,0.0166196346490197
"ppa:PAS_chr2-1_0221",1.2040554572715,0.0166196346490197
"ppa:PAS_chr3_0521",-1.37210686595857,0.0166196346490197
"ppa:PAS_chr3_0862",1.10620566625042,0.0166196346490197
"ppa:PAS_chr1-4_0527",2.11834578178201,0.0166196346490197
"ppa:PAS_chr1-4_0093",-1.14565981133917,0.0166196346490197
"ppa:PAS_chr4_0238",-1.11930564828455,0.0166196346490197
"ppa:PAS_chr3_0295",-1.69518803766622,0.0166196346490197
"ppa:PAS_chr2-2_0067",1.12177363837355,0.0166196346490197
"ppa:PAS_chr2-1_0785",1.02643676092748,0.0166196346490197
"ppa:PAS_chr3_1105",-1.15758392913525,0.0166357808827529
"ppa:PAS_chr2-1_0887",3.15230517145971,0.0166357808827529
"F2QV71",-1.45325584444136,0.0167788356966098
"ppa:PAS_chr1-3_0220",-1.03100079161042,0.0167863146975399
"ppa:PAS_chr4_0213",-1.330739090704,0.0167863146975399
"ppa:PAS_chr2-2_0379",-1.39408583538545,0.0168770538781665
"ppa:PAS_chr4_0217",-1.52704486938572,0.0168770538781665
"ppa:PAS_chr2-1_0030",-1.2816545026087,0.0168887784382833
"ppa:PAS_chr2-1_0539",1.50637647606025,0.0170067450052263
"ppa:PAS_chr1-4_0548",4.46772926583398,0.0170837757417112
"ppa:PAS_chr1-4_0631",1.11896504663753,0.0171032511791484
"ppa:PAS_chr2-1_0459",-1.37137781973747,0.0171032511791484
"ppa:PAS_chr3_0494",-1.60942275477122,0.0171032511791484
"ppa:PAS_chr2-2_0456",1.05778769108014,0.0171032511791484
"ppa:PAS_chr2-1_0068",-1.46012338305995,0.0171032511791484
"F2QVL1",1.23807256666224,0.017148696185817
"ppa:PAS_chr2-1_0169",1.22279812059195,0.0172337747300496
"ppa:PAS_chr3_0649",-2.01725521836019,0.0172337747300496
"ppa:PAS_chr3_0659",-1.16667485582269,0.0172337747300496
"ppa:PAS_chr1-3_0149",-1.23152013758631,0.0172953389351541
"ppa:PAS_chr1-1_0296",-1.44664198801421,0.0172953389351541
"ppa:PAS_chr1-4_0333",-1.15754602403162,0.0173252751793857
"ppa:PAS_chr4_0788",-1.19179495340589,0.0174900381521408
"ppa:PAS_chr3_1238",1.147337419841,0.0177274033104073
"ppa:PAS_chr1-4_0657",1.08387358435109,0.0177274033104073
"ppa:PAS_chr3_0986",1.64325072184954,0.0177274033104073
"ppa:PAS_chr4_0179",-1.32179388906583,0.0178541486112401
"ppa:PAS_chr3_0063",-1.26008742110855,0.0179372861900267
"ppa:PAS_chr2-1_0132",-1.52292292700679,0.0179782738566867
"ppa:PAS_chr2-2_0277",-1.53024700474777,0.0179782738566867
"ppa:PAS_chr4_0472",-2.04960518725459,0.0179891493807041
"ppa:PAS_chr1-4_0354",-1.50134633610159,0.0179891493807041
"ppa:PAS_chr3_0625",-1.47216160150464,0.0179891493807041
"ppa:PAS_chr3_0903",-1.53352400872399,0.0179933729434097
"ppa:PAS_chr1-1_0369",1.30005005333257,0.0179933729434097
"ppa:PAS_chr4_0691",-1.37253058503644,0.0179933729434097
"ppa:PAS_chr2-1_0282",-1.58606484777714,0.0179933729434097
"ppa:PAS_chr1-3_0217",-1.26322028822411,0.0180254390531728
"ppa:PAS_chr2-1_0351",-1.63278858535131,0.0180752150868374
"ppa:PAS_chr1-4_0246",-1.3066004097889,0.0180752150868374
"ppa:PAS_chr1-4_0654",2.70772081708606,0.0180752150868374
"ppa:PAS_chr2-1_0637",-1.04815152442402,0.0180752150868374
"ppa:PAS_chr2-1_0743",-2.47443669915745,0.0180945686639342
"ppa:PAS_chr4_0336",2.36753501801082,0.0180945686639342
"ppa:PAS_chr1-3_0118",-1.00198241159606,0.0181227745518966
"ppa:PAS_chr3_1011",1.20155995199395,0.0181227745518966
"ppa:PAS_chr4_0289",1.4126423342202,0.0181227745518966
"ppa:PAS_chr2-1_0100",1.02836119984306,0.0181838073058993
"ppa:PAS_chr4_0368",1.02722458211795,0.0182326310695166
"ppa:PAS_chr3_0362",1.63978916887898,0.0182326310695166
"ppa:PAS_chr4_0195",-2.02068806415528,0.0182326310695166
"ppa:PAS_chr2-1_0363",1.27844137862476,0.0182594324613504
"ppa:PAS_chr1-4_0022",-1.15424875085276,0.0183461644951645
"ppa:PAS_chr1-4_0019",-1.53556915824321,0.0183461644951645
"ppa:PAS_chr3_0094",-1.47364093369531,0.0183512716348862
"ppa:PAS_chr2-1_0149",-1.33148717017853,0.0183512716348862
"ppa:PAS_chr1-4_0218",-1.09468631735151,0.0185470260164089
"ppa:PAS_chr2-1_0601",1.56046165638487,0.0185470260164089
"ppa:PAS_chr2-2_0222",1.23167701315578,0.0186242283807307
"ppa:PAS_chr3_0932",11.5493502505246,0.0186262197420369
"ppa:PAS_chr3_1152",-2.64868668047214,0.0188739537479919
"ppa:PAS_chr2-2_0186",2.92875488970166,0.018896928375773
"ppa:PAS_chr3_0816",-1.22417391472488,0.018896928375773
"ppa:PAS_chr1-3_0208",-1.29196284603897,0.018896928375773
"ppa:PAS_chr2-1_0666",-1.34299589188519,0.0189359496994524
"ppa:PAS_chr1-1_0459",1.30233113730144,0.0189359496994524
"ppa:PAS_chr1-1_0291",-1.40474399116118,0.0189359496994524
"ppa:PAS_chr4_0356",1.21688569267551,0.0189359496994524
"ppa:PAS_chr2-2_0319",-1.46128799819515,0.0189480812027194
"ppa:PAS_chr2-1_0218",1.93714294044472,0.018962810740278
"ppa:PAS_chr2-1_0491",-2.04569891318851,0.018962810740278
"ppa:PAS_chr1-4_0283",3.51100357931008,0.018962810740278
"ppa:PAS_chr3_0712",1.07936080355532,0.018962810740278
"ppa:PAS_chr4_0049",-1.19673615275664,0.018962810740278
"ppa:PAS_chr4_0062",1.13790736513153,0.018962810740278
"ppa:PAS_chr4_0450",-1.6417717620139,0.0189791759535398
"ppa:PAS_chr3_0651",-1.61973325959364,0.0189791759535398
"ppa:PAS_chr3_0549",1.02371134593781,0.0189791759535398
"ppa:PAS_chr3_1250",-1.81022970345099,0.0189791759535398
"ppa:PAS_chr2-1_0173",1.0394892624819,0.0191129489308999
"ppa:PAS_chr2-1_0634",-1.19950658670708,0.019142154118376
"ppa:PAS_chr3_0141",-2.75554073037564,0.0191562559630538
"ppa:PAS_chr4_0813",-1.13107953886344,0.0191562559630538
"ppa:PAS_chr1-1_0277",1.25100357014,0.0191562559630538
"ppa:PAS_chr3_1013",-1.21198663457363,0.0191562559630538
"ppa:PAS_chr1-4_0542",-1.04596483407938,0.0191562559630538
"ppa:PAS_chr3_0352",-1.57742114021661,0.0191562559630538
"ppa:PAS_chr1-4_0488",1.06539478414168,0.0191562559630538
"ppa:PAS_chr1-1_0257",1.58539836641696,0.0191562559630538
"ppa:PAS_chr2-1_0446",1.14700260025609,0.0191682255988809
"ppa:PAS_chr3_0241",-1.47207690366689,0.0192264934991574
"ppa:PAS_chr2-2_0064",1.09000691612384,0.0192928315729732
"ppa:PAS_chr4_0750",-1.51685734410018,0.019293474605733
"ppa:PAS_chr3_0752",-1.44142914252319,0.0193929003945286
"ppa:PAS_chr4_0079",2.68754861031893,0.0194440283843283
"ppa:PAS_chr1-3_0130",1.40286380782313,0.0196319742884164
"ppa:PAS_chr2-1_0105",-1.2300232327901,0.0196319742884164
"ppa:PAS_chr2-2_0063",1.25918888802579,0.0196319742884164
"A0A1G4KQW9",-1.07823789772822,0.0196319742884164
"ppa:PAS_chr3_0946",-1.0355821752257,0.0196319742884164
"ppa:PAS_chr2-1_0233",1.48259418282826,0.0196526879025419
"F2QMY9",-1.10682770784556,0.0196682363728281
"A0A1G4KQ83",2.72098273226133,0.0197094994110646
"ppa:PAS_chr3_0515",-1.58877284029931,0.0197094994110646
"ppa:PAS_chr3_0230",5.57368673677547,0.0197181009074047
"ppa:PAS_chr2-2_0496",1.15220662168635,0.0198231699955703
"ppa:PAS_chr1-1_0351",-1.20298629886092,0.0198290476579578
"ppa:PAS_chr3_0152",1.0242457886599,0.019898409731241
"ppa:PAS_chr1-4_0689",-2.08786691339436,0.0199188726796209
"ppa:PAS_chr3_0836",3.37524221068967,0.0199188726796209
"ppa:PAS_chr1-3_0078",-1.45723433933223,0.0200428978227496
"ppa:PAS_chr1-4_0439",2.13169628226199,0.020110393438544
"ppa:PAS_chr3_0789",-1.3119863204409,0.020110393438544
"ppa:PAS_chr1-4_0104",-1.14270327158992,0.0202389701366877
"ppa:PAS_chr1-4_0194",1.08334147267914,0.0202389701366877
"ppa:PAS_chr3_0536",-1.1365588932597,0.0202389701366877
"ppa:PAS_chr2-1_0251",-1.69266390737879,0.0202389701366877
"ppa:PAS_chr3_0038",-1.07487513028181,0.0202852777917662
"ppa:PAS_chr4_0980",-1.02186784621475,0.0203294782792329
"ppa:PAS_chr2-1_0617",-1.19071309985789,0.0204761022003398
"ppa:PAS_chr2-1_0253",-1.75315621905767,0.0205341774638574
"ppa:PAS_chr4_0222",-1.09161757421616,0.0205929006572596
"ppa:PAS_chr3_1138",-1.23867284296253,0.020732546102365
"ppa:PAS_chr1-4_0454",1.06159072509676,0.020740527967929
"ppa:PAS_chr4_0895",-1.03990167019565,0.020740527967929
"ppa:PAS_chr1-1_0228",-1.30950815028372,0.0207755866007651
"ppa:PAS_chr3_0975",2.11180590805793,0.0207755866007651
"ppa:PAS_chr1-1_0236",-1.12164707645389,0.0208789822431433
"ppa:PAS_chr1-1_0024",-1.01652851140721,0.020890051261145
"ppa:PAS_chr1-4_0196",1.11694036626556,0.02097690801044
"ppa:PAS_chr2-1_0203",1.06557468403542,0.0211512917931224
"ppa:PAS_chr4_0221",-1.70147094860441,0.0211650262511731
"ppa:PAS_chr2-2_0479",-1.77682848004995,0.0211650262511731
"ppa:PAS_chr3_1157",1.18767692047018,0.021231944463888
"ppa:PAS_chr1-3_0265",1.10258255992993,0.021231944463888
"ppa:PAS_chr4_0452",1.03479242329284,0.0213579676623904
"ppa:PAS_c121_0014",-1.03768269992129,0.0214631885622714
"ppa:PAS_chr1-1_0306",1.08328486566773,0.0214631885622714
"ppa:PAS_chr1-1_0283",-1.13197287458469,0.0214631885622714
"ppa:PAS_chr2-1_0620",1.24330355052181,0.0216806177882711
"ppa:PAS_chr4_0684",2.07041777689851,0.0217578416135675
"ppa:PAS_chr3_1009",-1.1080884970158,0.0217578416135675
"ppa:PAS_chr1-1_0449",1.55279324530466,0.0217945831742512
"ppa:PAS_chr1-4_0344",-1.03174241579701,0.0218456157293175
"ppa:PAS_chr3_0931",1.20267520548942,0.0220013492903744
"ppa:PAS_chr3_0951",1.01958688223077,0.022094067208008
"ppa:PAS_chr1-4_0592",-1.03164431652661,0.0221279706758899
"ppa:PAS_chr3_0313",-1.78658589904069,0.0222121315195637
"ppa:PAS_chr1-1_0305",1.93800041492059,0.0222196710127093
"ppa:PAS_chr2-1_0046",2.18707443201275,0.022277766874831
"ppa:PAS_chr2-1_0677",-1.7346300089395,0.022436001067923
"ppa:PAS_chr1-4_0493",-1.38804963763102,0.0227574212112012
"ppa:PAS_chr3_0674",-1.12038774305793,0.0230390109116335
"ppa:PAS_chr1-1_0058",-1.40608353499283,0.0231707229220405
"ppa:PAS_chr3_0770",-1.05673088564155,0.0232929896367707
"F2R0K5",1.75000644577946,0.0233096911113373
"ppa:PAS_chr2-2_0292",1.13391010972288,0.0233096911113373
"ppa:PAS_chr1-3_0127",-1.53223964501977,0.0233096911113373
"ppa:PAS_chr4_0873",-1.34833268937198,0.0233096911113373
"ppa:PAS_chr3_0908",-1.0254747234503,0.0233096911113373
"ppa:PAS_chr1-1_0101",1.58609911425968,0.0233354704315906
"ppa:PAS_chr2-2_0206",2.23796593620434,0.0233477641189407
"ppa:PAS_chr4_0894",-1.39903818037244,0.0234178306882346
"ppa:PAS_chr3_0434",1.17860159885217,0.0234178306882346
"ppa:PAS_chr2-1_0638",-3.44680299714151,0.0234178306882346
"ppa:PAS_chr1-3_0273",-1.36905533299107,0.0235312975525675
"ppa:PAS_chr1-4_0300",-1.65082655553368,0.0235961879358559
"ppa:PAS_chr1-4_0601",-1.94480378040367,0.0236762231099446
"ppa:PAS_chr4_0832",1.10048280931647,0.0237188289293483
"ppa:PAS_chr1-1_0071",2.16589604113866,0.0238107920030289
"ppa:PAS_chr1-1_0118",1.40783168932554,0.0238552299828807
"ppa:PAS_chr1-3_0067",1.06627005309761,0.0239256402670406
"ppa:PAS_chr3_0225",1.16591560602845,0.0240332241685232
"ppa:PAS_FragB_0034",1.06526388948658,0.0240333137113733
"ppa:PAS_chr2-1_0322",1.03373571183291,0.0242441115559057
"ppa:PAS_chr1-4_0160",-1.01099528499361,0.0242512242922382
"ppa:PAS_chr2-1_0023",1.20277160304133,0.0243145871123806
"ppa:PAS_chr2-1_0610",1.44499064247612,0.0243359082079824
"ppa:PAS_chr3_1133",-1.40489308108094,0.0244342380190487
"ppa:PAS_chr4_0495",1.98506789535162,0.0244986493961879
"ppa:PAS_chr1-4_0642",-1.95151429660306,0.0249063346250676
"ppa:PAS_chr3_0160",-1.67616708174432,0.024939357886042
"ppa:PAS_chr1-1_0262",1.03520166276546,0.0249406015061795
"ppa:PAS_chr1-4_0203",-1.52113138298467,0.0250922559273999
"ppa:PAS_chr4_0623",-1.01984460080636,0.025309395646809
"ppa:PAS_chr2-1_0192",2.13416004546031,0.0253216666267949
"ppa:PAS_chr4_0117",-1.09452140823263,0.0253687827297754
"ppa:PAS_chr1-4_0078",-1.23366672792514,0.0254087962669757
"ppa:PAS_chr4_0112",-1.64866154893809,0.0255521520257993
"ppa:PAS_chr3_0775",-1.11766459872462,0.025575396276876
"ppa:PAS_chr1-1_0047",-1.19506629553735,0.0260661619365264
"ppa:PAS_chr2-1_0343",-1.04577844662416,0.026399994804997
"ppa:PAS_FragD_0015",-1.11038806533253,0.0264012553156875
"ppa:PAS_chr4_0835",1.58498394194435,0.0264012553156875
"ppa:PAS_chr1-4_0374",-2.99464107823937,0.0264757032335673
"ppa:PAS_chr4_0431",-1.23457189115114,0.0264757032335673
"ppa:PAS_chr1-3_0165",3.0514879111589,0.0265223623432532
"ppa:PAS_chr3_0316",-1.01703489901528,0.0266090732084171
"ppa:PAS_chr4_0737",1.05243992905217,0.0268227584394712
"ppa:PAS_chr2-2_0299",-1.28052868625649,0.0268227584394712
"ppa:PAS_chr3_0965",1.1904867202341,0.0268227584394712
"ppa:PAS_chr1-4_0469",-1.24614627780557,0.0268227584394712
"ppa:PAS_chr1-4_0132",-1.39777752541387,0.0268227584394712
"ppa:PAS_chr3_0538",-1.11930587663936,0.0269251066942121
"ppa:PAS_chr1-1_0110",-1.36530659701265,0.0269251066942121
"ppa:PAS_chr2-1_0118",1.08406907577128,0.0269251066942121
"ppa:PAS_chr2-1_0445",-1.03232295820851,0.027060756360948
"ppa:PAS_chr2-1_0136",-1.72496141711241,0.027060756360948
"ppa:PAS_chr3_0372",-1.17163797164799,0.0272879644059781
"F2QQM8",-1.04261509919869,0.0273278371099414
"ppa:PAS_chr2-2_0316",-1.54254507591639,0.0273278371099414
"F2QWF8",1.34058834395567,0.0274440062423847
"ppa:PAS_chr2-2_0170",-1.17951816167572,0.0275714792206684
"ppa:PAS_chr4_0989",-2.47746310891836,0.027672612057256
"ppa:PAS_chr1-4_0096",-1.13431527594672,0.0277807690653174
"F2QUJ6",-1.37699434102533,0.0280327712891945
"ppa:PAS_chr2-1_0230",-1.11706120916199,0.0280765968772834
"ppa:PAS_chr1-1_0034",1.0943261682402,0.0280765968772834
"ppa:PAS_FragB_0059",2.25840346914865,0.028239724895901
"ppa:PAS_FragB_0072",-1.10908281052897,0.028276965262881
"ppa:PAS_chr4_0647",1.04755863348174,0.0284353605641578
"F2QSM9",1.0050831813206,0.0284353605641578
"ppa:PAS_FragD_0017",-1.40195185378317,0.0286476605377854
"ppa:PAS_chr2-2_0449",-1.05076474052679,0.0288114960778209
"ppa:PAS_chr3_1147",1.31231375286664,0.0288875668264033
"ppa:PAS_chr4_0893",-1.13026367655085,0.0288875668264033
"ppa:PAS_chr2-1_0823",-1.17076281364834,0.0288875668264033
"ppa:PAS_chr1-1_0194",2.46021582365903,0.0288875668264033
"ppa:PAS_FragD_0002",-1.40753848046938,0.0289994443406027
"ppa:PAS_FragB_0075",-3.19049755299789,0.0291914459879516
"ppa:PAS_chr1-1_0081",-1.59659304439506,0.0291914459879516
"ppa:PAS_chr1-1_0304",1.52208102962479,0.0292435107096636
"ppa:PAS_chr2-1_0815",2.7683337989689,0.0292518452527714
"ppa:PAS_chr4_0704",1.17408071596383,0.0292518452527714
"ppa:PAS_chr1-4_0312",2.16791335397448,0.0293220448964199
"A0A1G4KQY5",3.44434212746332,0.0293220448964199
"ppa:PAS_chr3_0573",-1.03884373710775,0.0293441579380833
"ppa:PAS_chr1-1_0495",1.68362838878097,0.0293441579380833
"ppa:PAS_chr2-1_0378",-1.00958691545283,0.0294351891835311
"F2QMQ9",-1.0771025988767,0.0295372634226917
"ppa:PAS_chr2-2_0062",-1.585857053651,0.0297095477032401
"ppa:PAS_chr1-3_0116",1.52801854387876,0.0297095477032401
"ppa:PAS_chr1-4_0348",-1.35509266773751,0.0298146295341162
"ppa:PAS_chr1-4_0310",1.82902859318892,0.0301071781364035
"ppa:PAS_chr4_0451",-1.96918253123305,0.0303808904035242
"ppa:PAS_chr3_0275",-1.24420766893736,0.0303866279079851
"ppa:PAS_chr2-2_0431",-1.26275951646132,0.030591946195968
"ppa:PAS_chr2-2_0017",1.01948786196682,0.0306370760617424
"ppa:PAS_chr1-4_0296",1.81700895194619,0.0306445199179925
"ppa:PAS_chr1-3_0216",-2.05649143719605,0.0306445199179925
"ppa:PAS_chr4_0290",-1.44409941832935,0.0308709326227362
"ppa:PAS_chr3_0269",-1.17332672988739,0.0308709326227362
"ppa:PAS_chr2-2_0301",-1.44695106549968,0.0309777272256664
"ppa:PAS_chr2-2_0239",-1.70903559491529,0.0310296993581374
"ppa:PAS_chr3_1216",-1.54958813849066,0.0314551483622248
"ppa:PAS_chr2-1_0621",-1.64708916582663,0.0315973332178662
"ppa:PAS_chr4_0940",1.03728704662595,0.031678152344741
"ppa:PAS_chr1-4_0066",-1.63110761325157,0.0316996630362035
"ppa:PAS_chr4_0231",-1.48418428805761,0.032114434346132
"ppa:PAS_chr3_0994",1.47274393728951,0.0321958933208257
"ppa:PAS_chr1-4_0236",1.28404930613298,0.0325599444081141
"ppa:PAS_chr1-1_0174",3.43718817067719,0.0327286409434138
"ppa:PAS_chr1-1_0072",1.01179047856174,0.0327508482895893
"ppa:PAS_chr3_0239",3.20672012807004,0.0327558967987183
"ppa:PAS_chr2-1_0658",-1.02917701913776,0.0327558967987183
"ppa:PAS_chr2-1_0879",1.16149200487896,0.0327558967987183
"ppa:PAS_chr3_1194",1.03324691236548,0.0328005843006553
"ppa:PAS_chr4_0052",-4.75349237222252,0.0333304927137726
"ppa:PAS_chr2-1_0551",2.0942356040697,0.0333304927137726
"ppa:PAS_chr2-2_0129",-2.49743212335945,0.0333304927137726
"ppa:PAS_chr4_0663",1.27134429474913,0.0335421706165992
"ppa:PAS_chr2-2_0490",-1.81584542255106,0.0335641866002231
"ppa:PAS_chr1-3_0238",-1.17298842877353,0.0338513815264116
"ppa:PAS_chr3_0426",-2.24610862151277,0.0338513815264116
"ppa:PAS_chr4_0338",-1.36455613131757,0.0339221725945844
"ppa:PAS_FragB_0004",-1.29594936625361,0.0339736905340553
"F2QUR1",1.78152443036833,0.0342262329428454
"ppa:PAS_chr1-3_0272",-2.64715643449894,0.0342767277495035
"ppa:PAS_chr4_0070",-1.4659529096615,0.0342767277495035
"ppa:PAS_chr3_0705",-1.01940191088494,0.0342844378355545
"ppa:PAS_chr3_0608",-1.91390945340222,0.0349103171569417
"ppa:PAS_chr2-1_0329",1.24804012173672,0.0349773727514382
"F2QX97",-1.47164111969505,0.0352514326814874
"F2QXT6",1.2300465664969,0.0352514326814874
"ppa:PAS_chr2-2_0107",2.77735595061796,0.0352986509107907
"ppa:PAS_chr2-2_0485",-1.0182478043719,0.0352986509107907
"ppa:PAS_chr3_0693",-1.63730057342724,0.0353006198469525
"ppa:PAS_chr4_0295",-1.14668711958832,0.0354439537515745
"ppa:PAS_chr1-1_0065",-1.0491395864121,0.0360387123606431
"ppa:PAS_chr4_0138",-1.1106587340602,0.0360387123606431
"ppa:PAS_chr4_0535",-2.79456025009566,0.0360387123606431
"ppa:PAS_chr1-3_0203",1.47307701718918,0.0360387123606431
"ppa:PAS_chr3_1087",1.512022198255,0.0360387123606431
"ppa:PAS_chr2-1_0057",-1.86788945860713,0.0360387123606431
"ppa:PAS_chr2-1_0047",1.02274352799103,0.0360477959071397
"ppa:PAS_chr3_0514",-1.28411932956789,0.0360928834443185
"ppa:PAS_chr2-2_0178",1.79786876165603,0.036629123873852
"ppa:PAS_chr3_0211",-1.10697961259277,0.0367133970849923
"ppa:PAS_chr2-1_0117",1.00796890812185,0.0373369482719155
"ppa:PAS_chr2-2_0265",1.29862219841096,0.0373893422738361
"ppa:PAS_chr2-1_0238",1.76197193587101,0.0376203864087933
"ppa:PAS_chr4_0831",-1.16424591919191,0.037652191607426
"ppa:PAS_chr3_1225",-1.14893726033772,0.0376947809910333
"ppa:PAS_chr1-4_0676",-1.51342412569155,0.0377128143316847
"ppa:PAS_chr1-4_0695",-1.56896520467027,0.0378490131830643
"A0A1G4KQM4",-1.56219394637827,0.0379074565787309
"ppa:PAS_chr2-2_0258",-1.17115355065308,0.0379537887484961
"ppa:PAS_chr4_0317",-1.80701354458438,0.0382390642597174
"ppa:PAS_chr1-1_0407",6.37435629324395,0.0383487376228725
"ppa:PAS_chr2-2_0030",1.13175527021355,0.0384346067407937
"ppa:PAS_chr3_1235",1.37416631037521,0.038873659952288
"ppa:PAS_chr3_0833",1.54003028811268,0.0390501502410605
"ppa:PAS_chr3_1022",1.12456393289487,0.0393170600496965
"ppa:PAS_chr4_0191",1.74632164645098,0.0394957276148865
"ppa:PAS_chr2-1_0590",-1.08324576737194,0.0395963433738392
"ppa:PAS_chr4_0482",-1.32455613646417,0.0396078548784723
"ppa:PAS_chr1-4_0634",-1.03565971044158,0.0398613708177299
"ppa:PAS_chr3_0667",-1.0612117620357,0.0398613708177299
"ppa:PAS_chr4_0294",-1.01855129272237,0.0404284685091843
"ppa:PAS_chr4_0728",-2.5510205688859,0.0405411111789072
"ppa:PAS_chr3_0905",-1.02452184818673,0.0407411054571254
