"KEGG_ID","Pathways","PathwayName"
"ppa:PAS_chr4_0415","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr4_0415","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0415","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"ppa:PAS_chr4_0415","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"ppa:PAS_chr4_0415","ppa04981","Folate transport and metabolism - Komagataella phaffii"
"F2QWE6",NA,NA
"ppa:PAS_chr3_1024",NA,NA
"ppa:PAS_chr1-3_0301",NA,NA
"ppa:PAS_chr3_0160",NA,NA
"ppa:PAS_chr1-1_0066",NA,NA
"ppa:PAS_chr2-2_0229","ppa03010","Ribosome - Komagataella phaffii"
"ppa:PAS_FragB_0061","ppa00010","Glycolysis / Gluconeogenesis - Komagataella phaffii"
"ppa:PAS_FragB_0061","ppa00020","Citrate cycle (TCA cycle) - Komagataella phaffii"
"ppa:PAS_FragB_0061","ppa00620","Pyruvate metabolism - Komagataella phaffii"
"ppa:PAS_FragB_0061","ppa00710","Carbon fixation by Calvin cycle - Komagataella phaffii"
"ppa:PAS_FragB_0061","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_FragB_0061","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_FragB_0061","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0239",NA,NA
"ppa:PAS_chr4_0416","ppa00250","Alanine, aspartate and glutamate metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0416","ppa00260","Glycine, serine and threonine metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0416","ppa00630","Glyoxylate and dicarboxylate metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0416","ppa00680","Methane metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0416","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0416","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr4_0416","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0416","ppa01210","2-Oxocarboxylic acid metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0416","ppa04146","Peroxisome - Komagataella phaffii"
"ppa:PAS_chr1-4_0486",NA,NA
"ppa:PAS_chr2-1_0395","ppa03030","DNA replication - Komagataella phaffii"
"ppa:PAS_chr2-1_0395","ppa03410","Base excision repair - Komagataella phaffii"
"ppa:PAS_chr2-1_0395","ppa03420","Nucleotide excision repair - Komagataella phaffii"
"ppa:PAS_chr2-1_0395","ppa03430","Mismatch repair - Komagataella phaffii"
"ppa:PAS_chr2-1_0395","ppa03440","Homologous recombination - Komagataella phaffii"
"ppa:PAS_chr3_0181","ppa00620","Pyruvate metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0181","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0275",NA,NA
"ppa:PAS_chr4_0233","ppa00760","Nicotinate and nicotinamide metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0233","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0233","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"ppa:PAS_chr3_0059","ppa00190","Oxidative phosphorylation - Komagataella phaffii"
"ppa:PAS_chr3_0059","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0225",NA,NA
"ppa:PAS_chr2-2_0330",NA,NA
"ppa:PAS_chr2-2_0394",NA,NA
"ppa:PAS_chr3_0633",NA,NA
"ppa:PAS_chr3_0937","ppa00280","Valine, leucine and isoleucine degradation - Komagataella phaffii"
"ppa:PAS_chr3_0937","ppa00410","beta-Alanine metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0937","ppa00640","Propanoate metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0937","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0937","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr1-3_0102",NA,NA
"ppa:PAS_chr2-1_0027",NA,NA
"ppa:PAS_chr4_0667","ppa03008","Ribosome biogenesis in eukaryotes - Komagataella phaffii"
"ppa:PAS_chr2-1_0743",NA,NA
"ppa:PAS_chr1-1_0491","ppa03060","Protein export - Komagataella phaffii"
"ppa:PAS_chr1-1_0160","ppa04141","Protein processing in endoplasmic reticulum - Komagataella phaffii"
"ppa:PAS_chr4_0717",NA,NA
"ppa:PAS_chr1-1_0351",NA,NA
"ppa:PAS_chr3_1157",NA,NA
"ppa:PAS_chr1-3_0276",NA,NA
"ppa:PAS_chr2-2_0089",NA,NA
"ppa:PAS_chr3_1045","ppa04146","Peroxisome - Komagataella phaffii"
"ppa:PAS_chr2-1_0462",NA,NA
"F2QXT7",NA,NA
"ppa:PAS_chr3_0434",NA,NA
"ppa:PAS_chr1-1_0210",NA,NA
"ppa:PAS_chr4_0272","ppa00620","Pyruvate metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0272","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-4_0670","ppa04120","Ubiquitin mediated proteolysis - Komagataella phaffii"
"ppa:PAS_chr2-1_0606","ppa03008","Ribosome biogenesis in eukaryotes - Komagataella phaffii"
"ppa:PAS_chr4_0274",NA,NA
"ppa:PAS_chr2-1_0201",NA,NA
"ppa:PAS_chr2-2_0290","ppa00860","Porphyrin metabolism - Komagataella phaffii"
"ppa:PAS_chr2-2_0290","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_1100",NA,NA
"ppa:PAS_chr2-2_0145","ppa00670","One carbon pool by folate - Komagataella phaffii"
"ppa:PAS_chr2-2_0145","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-2_0145","ppa04981","Folate transport and metabolism - Komagataella phaffii"
"ppa:PAS_chr2-2_0193","ppa00600","Sphingolipid metabolism - Komagataella phaffii"
"ppa:PAS_chr2-2_0193","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0957","ppa00100","Steroid biosynthesis - Komagataella phaffii"
"ppa:PAS_chr3_0957","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0957","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr3_0752","ppa04111","Cell cycle - yeast - Komagataella phaffii"
"ppa:PAS_chr2-2_0417","ppa03010","Ribosome - Komagataella phaffii"
"ppa:PAS_chr3_0648","ppa00730","Thiamine metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0648","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0648","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"F2QX88",NA,NA
"F2QLR2",NA,NA
"ppa:PAS_chr1-4_0531",NA,NA
"ppa:PAS_chr3_0375",NA,NA
"ppa:PAS_chr1-1_0306",NA,NA
"ppa:PAS_chr1-4_0469",NA,NA
"ppa:PAS_chr3_0356",NA,NA
"ppa:PAS_chr2-1_0313","ppa00650","Butanoate metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0313","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0410","ppa00330","Arginine and proline metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0410","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0410","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr4_0992",NA,NA
"ppa:PAS_chr4_0049",NA,NA
"ppa:PAS_chr1-3_0154","ppa00350","Tyrosine metabolism - Komagataella phaffii"
"ppa:PAS_chr1-3_0154","ppa00360","Phenylalanine metabolism - Komagataella phaffii"
"ppa:PAS_chr1-3_0154","ppa00400","Phenylalanine, tyrosine and tryptophan biosynthesis - Komagataella phaffii"
"ppa:PAS_chr1-3_0154","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-3_0154","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr1-1_0282","ppa00230","Purine metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0282","ppa00240","Pyrimidine metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0282","ppa00480","Glutathione metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0282","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0282","ppa01232","Nucleotide metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0832","ppa02010","ABC transporters - Komagataella phaffii"
"ppa:PAS_chr3_0896",NA,NA
"ppa:PAS_chr1-3_0110",NA,NA
"ppa:PAS_chr1-4_0356",NA,NA
"ppa:PAS_chr2-2_0192",NA,NA
"ppa:PAS_chr1-4_0150","ppa00030","Pentose phosphate pathway - Komagataella phaffii"
"ppa:PAS_chr1-4_0150","ppa00710","Carbon fixation by Calvin cycle - Komagataella phaffii"
"ppa:PAS_chr1-4_0150","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-4_0150","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr1-4_0150","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr1-4_0150","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"ppa:PAS_chr1-1_0297",NA,NA
"ppa:PAS_chr3_0664",NA,NA
"ppa:PAS_chr3_0335","ppa03010","Ribosome - Komagataella phaffii"
"ppa:PAS_chr4_0131","ppa03010","Ribosome - Komagataella phaffii"
"ppa:PAS_chr1-3_0160",NA,NA
"ppa:PAS_chr1-4_0264","ppa00010","Glycolysis / Gluconeogenesis - Komagataella phaffii"
"ppa:PAS_chr1-4_0264","ppa00030","Pentose phosphate pathway - Komagataella phaffii"
"ppa:PAS_chr1-4_0264","ppa00052","Galactose metabolism - Komagataella phaffii"
"ppa:PAS_chr1-4_0264","ppa00230","Purine metabolism - Komagataella phaffii"
"ppa:PAS_chr1-4_0264","ppa00500","Starch and sucrose metabolism - Komagataella phaffii"
"ppa:PAS_chr1-4_0264","ppa00520","Amino sugar and nucleotide sugar metabolism - Komagataella phaffii"
"ppa:PAS_chr1-4_0264","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-4_0264","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr1-4_0264","ppa01250","Biosynthesis of nucleotide sugars - Komagataella phaffii"
"ppa:PAS_chr4_0701",NA,NA
"ppa:PAS_FragD_0027",NA,NA
"ppa:PAS_chr1-1_0081",NA,NA
"ppa:PAS_chr1-3_0217",NA,NA
"ppa:PAS_FragB_0039","ppa03440","Homologous recombination - Komagataella phaffii"
"ppa:PAS_chr4_0058",NA,NA
"ppa:PAS_chr1-4_0312",NA,NA
"ppa:PAS_chr1-3_0220","ppa00670","One carbon pool by folate - Komagataella phaffii"
"ppa:PAS_chr1-3_0220","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0890","ppa00270","Cysteine and methionine metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0890","ppa00670","One carbon pool by folate - Komagataella phaffii"
"ppa:PAS_chr3_0890","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0754","ppa00051","Fructose and mannose metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0754","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0490","ppa00480","Glutathione metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0490","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-2_0057","ppa04141","Protein processing in endoplasmic reticulum - Komagataella phaffii"
"F2QXU3",NA,NA
"ppa:PAS_chr1-4_0500","ppa04130","SNARE interactions in vesicular transport - Komagataella phaffii"
"ppa:PAS_chr1-4_0500","ppa04138","Autophagy - yeast - Komagataella phaffii"
"ppa:PAS_chr3_0338",NA,NA
"ppa:PAS_chr4_0837",NA,NA
"ppa:PAS_chr2-1_0117","ppa04011","MAPK signaling pathway - yeast - Komagataella phaffii"
"ppa:PAS_chr3_0186","ppa00260","Glycine, serine and threonine metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0186","ppa00470","D-Amino acid metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0186","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0790","ppa00511","Other glycan degradation - Komagataella phaffii"
"ppa:PAS_chr3_0360",NA,NA
"ppa:PAS_chr3_0147","ppa03460","Fanconi anemia pathway - Komagataella phaffii"
"ppa:PAS_chr3_1210",NA,NA
"ppa:PAS_chr4_0140",NA,NA
"ppa:PAS_chr4_0819","ppa00900","Terpenoid backbone biosynthesis - Komagataella phaffii"
"ppa:PAS_chr4_0819","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr4_0488",NA,NA
"ppa:PAS_chr1-1_0403",NA,NA
"ppa:PAS_chr1-4_0034",NA,NA
"F2QS59",NA,NA
"ppa:PAS_chr4_0795","ppa00300","Lysine biosynthesis - Komagataella phaffii"
"ppa:PAS_chr4_0795","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0795","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr4_0795","ppa01210","2-Oxocarboxylic acid metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0795","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"ppa:PAS_chr2-1_0553",NA,NA
"ppa:PAS_chr2-1_0189",NA,NA
"ppa:PAS_chr4_0045",NA,NA
"ppa:PAS_chr3_0904","ppa03440","Homologous recombination - Komagataella phaffii"
"ppa:PAS_chr3_0904","ppa03460","Fanconi anemia pathway - Komagataella phaffii"
"ppa:PAS_chr1-3_0169",NA,NA
"ppa:PAS_chr1-1_0425",NA,NA
"ppa:PAS_chr3_0783","ppa00620","Pyruvate metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0783","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0139",NA,NA
"ppa:PAS_chr4_0741",NA,NA
"ppa:PAS_chr1-1_0327",NA,NA
"ppa:PAS_chr4_0228","ppa00290","Valine, leucine and isoleucine biosynthesis - Komagataella phaffii"
"ppa:PAS_chr4_0228","ppa00650","Butanoate metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0228","ppa00660","C5-Branched dibasic acid metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0228","ppa00770","Pantothenate and CoA biosynthesis - Komagataella phaffii"
"ppa:PAS_chr4_0228","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0228","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr4_0228","ppa01210","2-Oxocarboxylic acid metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0228","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"ppa:PAS_chr1-1_0226","ppa04138","Autophagy - yeast - Komagataella phaffii"
"ppa:PAS_chr4_0661",NA,NA
"ppa:PAS_chr2-1_0333",NA,NA
"ppa:PAS_chr2-1_0161","ppa04130","SNARE interactions in vesicular transport - Komagataella phaffii"
"ppa:PAS_chr1-4_0489","ppa00260","Glycine, serine and threonine metabolism - Komagataella phaffii"
"ppa:PAS_chr1-4_0489","ppa00270","Cysteine and methionine metabolism - Komagataella phaffii"
"ppa:PAS_chr1-4_0489","ppa00450","Selenocompound metabolism - Komagataella phaffii"
"ppa:PAS_chr1-4_0489","ppa00670","One carbon pool by folate - Komagataella phaffii"
"ppa:PAS_chr1-4_0489","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-4_0489","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr1-4_0489","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"ppa:PAS_chr3_0624","ppa04011","MAPK signaling pathway - yeast - Komagataella phaffii"
"ppa:PAS_chr3_0624","ppa04111","Cell cycle - yeast - Komagataella phaffii"
"ppa:PAS_chr3_0624","ppa04113","Meiosis - yeast - Komagataella phaffii"
"ppa:PAS_chr2-2_0067",NA,NA
"ppa:PAS_chr3_1020",NA,NA
"F2QVW1",NA,NA
"ppa:PAS_chr1-4_0668",NA,NA
"ppa:PAS_chr1-4_0198","ppa00410","beta-Alanine metabolism - Komagataella phaffii"
"ppa:PAS_chr1-4_0198","ppa00770","Pantothenate and CoA biosynthesis - Komagataella phaffii"
"ppa:PAS_chr1-4_0198","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-4_0198","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr1-4_0198","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"ppa:PAS_chr2-1_0640",NA,NA
"ppa:PAS_chr1-1_0331",NA,NA
"ppa:PAS_chr4_0067",NA,NA
"ppa:PAS_chr2-1_0131",NA,NA
"ppa:PAS_chr3_1176",NA,NA
"ppa:PAS_chr1-1_0025","ppa03420","Nucleotide excision repair - Komagataella phaffii"
"ppa:PAS_chr2-2_0063","ppa00564","Glycerophospholipid metabolism - Komagataella phaffii"
"ppa:PAS_chr2-2_0063","ppa00565","Ether lipid metabolism - Komagataella phaffii"
"ppa:PAS_chr2-2_0063","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0598",NA,NA
"ppa:PAS_chr2-1_0423","ppa00510","N-Glycan biosynthesis - Komagataella phaffii"
"ppa:PAS_chr2-1_0423","ppa00513","Various types of N-glycan biosynthesis - Komagataella phaffii"
"ppa:PAS_chr2-1_0423","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0423","ppa04141","Protein processing in endoplasmic reticulum - Komagataella phaffii"
"ppa:PAS_chr3_1225",NA,NA
"ppa:PAS_chr4_0423","ppa03008","Ribosome biogenesis in eukaryotes - Komagataella phaffii"
"ppa:PAS_chr1-4_0302",NA,NA
"ppa:PAS_chr1-1_0238",NA,NA
"ppa:PAS_chr3_1208",NA,NA
"ppa:PAS_chr3_0094",NA,NA
"ppa:PAS_chr3_0406","ppa00250","Alanine, aspartate and glutamate metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0406","ppa00470","D-Amino acid metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0406","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0406","ppa04146","Peroxisome - Komagataella phaffii"
"ppa:PAS_chr4_0744",NA,NA
"ppa:PAS_chr4_0361",NA,NA
"ppa:PAS_chr1-4_0439",NA,NA
"ppa:PAS_chr3_0511",NA,NA
"ppa:PAS_chr3_0994",NA,NA
"ppa:PAS_chr1-4_0218","ppa00400","Phenylalanine, tyrosine and tryptophan biosynthesis - Komagataella phaffii"
"ppa:PAS_chr1-4_0218","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-4_0218","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr1-4_0218","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"ppa:PAS_chr3_0639","ppa04144","Endocytosis - Komagataella phaffii"
"ppa:PAS_chr1-1_0267",NA,NA
"ppa:PAS_chr2-1_0657","ppa00260","Glycine, serine and threonine metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0657","ppa00270","Cysteine and methionine metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0657","ppa00680","Methane metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0657","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0657","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr2-1_0657","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0657","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"ppa:PAS_chr1-1_0091",NA,NA
"ppa:PAS_chr4_0996","ppa00740","Riboflavin metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0996","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0996","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr4_0996","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"ppa:PAS_chr1-1_0417",NA,NA
"ppa:PAS_chr1-4_0160","ppa00340","Histidine metabolism - Komagataella phaffii"
"ppa:PAS_chr1-4_0160","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-4_0160","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr1-4_0160","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"ppa:PAS_chr3_0521",NA,NA
"ppa:PAS_chr3_0086",NA,NA
"ppa:PAS_chr2-1_0655",NA,NA
"ppa:PAS_chr4_0368","ppa00062","Fatty acid elongation - Komagataella phaffii"
"ppa:PAS_chr4_0368","ppa01040","Biosynthesis of unsaturated fatty acids - Komagataella phaffii"
"ppa:PAS_chr4_0368","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0368","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr4_0368","ppa01212","Fatty acid metabolism - Komagataella phaffii"
"F2QW02",NA,NA
"ppa:PAS_chr1-4_0075","ppa00051","Fructose and mannose metabolism - Komagataella phaffii"
"ppa:PAS_chr1-4_0075","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-2_0479",NA,NA
"ppa:PAS_chr2-1_0501",NA,NA
"ppa:PAS_chr2-2_0127",NA,NA
"ppa:PAS_chr1-1_0489",NA,NA
"ppa:PAS_chr1-3_0058",NA,NA
"ppa:PAS_chr2-2_0431","ppa03020","RNA polymerase - Komagataella phaffii"
"ppa:PAS_chr1-1_0215","ppa00510","N-Glycan biosynthesis - Komagataella phaffii"
"ppa:PAS_chr1-1_0215","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0215","ppa04141","Protein processing in endoplasmic reticulum - Komagataella phaffii"
"ppa:PAS_chr2-2_0368",NA,NA
"ppa:PAS_FragB_0053","ppa00260","Glycine, serine and threonine metabolism - Komagataella phaffii"
"ppa:PAS_FragB_0053","ppa00630","Glyoxylate and dicarboxylate metabolism - Komagataella phaffii"
"ppa:PAS_FragB_0053","ppa00670","One carbon pool by folate - Komagataella phaffii"
"ppa:PAS_FragB_0053","ppa00785","Lipoic acid metabolism - Komagataella phaffii"
"ppa:PAS_FragB_0053","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_FragB_0053","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_FragB_0053","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0997",NA,NA
"ppa:PAS_chr4_0231",NA,NA
"ppa:PAS_chr3_0899","ppa00260","Glycine, serine and threonine metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0899","ppa00270","Cysteine and methionine metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0899","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0899","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr3_0899","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"ppa:PAS_chr2-1_0824",NA,NA
"ppa:PAS_chr3_0551",NA,NA
"ppa:PAS_chr3_0996","ppa00240","Pyrimidine metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0996","ppa00670","One carbon pool by folate - Komagataella phaffii"
"ppa:PAS_chr3_0996","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0996","ppa01232","Nucleotide metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0996","ppa04981","Folate transport and metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0384","ppa03010","Ribosome - Komagataella phaffii"
"ppa:PAS_chr1-4_0080",NA,NA
"ppa:PAS_FragB_0014",NA,NA
"ppa:PAS_chr2-2_0071",NA,NA
"ppa:PAS_chr3_0472",NA,NA
"ppa:PAS_chr2-1_0322","ppa04141","Protein processing in endoplasmic reticulum - Komagataella phaffii"
"ppa:PAS_chr2-1_0322","ppa04145","Phagosome - Komagataella phaffii"
"F2QVC7",NA,NA
"ppa:PAS_chr4_0786","ppa04146","Peroxisome - Komagataella phaffii"
"ppa:PAS_chr1-4_0642",NA,NA
"ppa:PAS_chr4_0369","ppa00920","Sulfur metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0369","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0976",NA,NA
"F2QUJ6",NA,NA
"ppa:PAS_chr3_0268","ppa03008","Ribosome biogenesis in eukaryotes - Komagataella phaffii"
"ppa:PAS_chr3_0480","ppa04141","Protein processing in endoplasmic reticulum - Komagataella phaffii"
"ppa:PAS_chr1-4_0319",NA,NA
"ppa:PAS_chr1-1_0004","ppa03008","Ribosome biogenesis in eukaryotes - Komagataella phaffii"
"ppa:PAS_chr4_0288",NA,NA
"ppa:PAS_chr2-2_0296",NA,NA
"ppa:PAS_chr1-4_0315","ppa00760","Nicotinate and nicotinamide metabolism - Komagataella phaffii"
"ppa:PAS_chr1-4_0315","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0586",NA,NA
"ppa:PAS_chr1-1_0459","ppa00510","N-Glycan biosynthesis - Komagataella phaffii"
"ppa:PAS_chr1-1_0459","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0673",NA,NA
"ppa:PAS_chr2-1_0448",NA,NA
"ppa:PAS_chr3_0456","ppa00010","Glycolysis / Gluconeogenesis - Komagataella phaffii"
"ppa:PAS_chr3_0456","ppa00030","Pentose phosphate pathway - Komagataella phaffii"
"ppa:PAS_chr3_0456","ppa00500","Starch and sucrose metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0456","ppa00520","Amino sugar and nucleotide sugar metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0456","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0456","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr3_0456","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0456","ppa01250","Biosynthesis of nucleotide sugars - Komagataella phaffii"
"ppa:PAS_chr1-4_0308",NA,NA
"ppa:PAS_chr1-4_0613",NA,NA
"ppa:PAS_chr2-2_0279","ppa00230","Purine metabolism - Komagataella phaffii"
"ppa:PAS_chr2-2_0279","ppa00232","Caffeine metabolism - Komagataella phaffii"
"ppa:PAS_chr2-2_0279","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0105","ppa03008","Ribosome biogenesis in eukaryotes - Komagataella phaffii"
"ppa:PAS_chr3_1117","ppa03010","Ribosome - Komagataella phaffii"
"ppa:PAS_chr2-2_0483",NA,NA
"ppa:PAS_chr3_0358",NA,NA
"ppa:PAS_chr4_0855",NA,NA
"ppa:PAS_chr3_0918",NA,NA
"ppa:PAS_chr2-2_0242","ppa03008","Ribosome biogenesis in eukaryotes - Komagataella phaffii"
"ppa:PAS_chr1-3_0136",NA,NA
"ppa:PAS_chr3_0625",NA,NA
"ppa:PAS_chr1-1_0085",NA,NA
"ppa:PAS_chr4_0452",NA,NA
"ppa:PAS_chr1-4_0082",NA,NA
"ppa:PAS_chr3_0743","ppa00250","Alanine, aspartate and glutamate metabolism - Komagataella phaffii"
