"KEGG_ID","Pathways","PathwayName"
"2.ppa:PAS_chr1-3_0071","ppa03013","Nucleocytoplasmic transport - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0078","ppa00860","Porphyrin metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0078","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0078","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0078","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0079","NA",NA
"2.ppa:PAS_chr1-3_0080","NA",NA
"2.ppa:PAS_chr1-3_0082","NA",NA
"2.ppa:PAS_chr1-3_0091","NA",NA
"2.ppa:PAS_chr1-3_0297","NA",NA
"2.ppa:PAS_chr1-3_0094","ppa00020","Citrate cycle (TCA cycle) - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0094","ppa00310","Lysine degradation - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0094","ppa00380","Tryptophan metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0094","ppa00785","Lipoic acid metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0094","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0094","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0094","ppa01200","Carbon metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0094","ppa01210","2-Oxocarboxylic acid metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0100","ppa00562","Inositol phosphate metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0100","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0100","ppa04011","MAPK signaling pathway - yeast - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0100","ppa04070","Phosphatidylinositol signaling system - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0102","NA",NA
"2.ppa:PAS_chr1-3_0104","ppa00020","Citrate cycle (TCA cycle) - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0104","ppa00630","Glyoxylate and dicarboxylate metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0104","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0104","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0104","ppa01200","Carbon metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0104","ppa01210","2-Oxocarboxylic acid metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0104","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0105","NA",NA
"2.ppa:PAS_chr1-3_0106","NA",NA
"2.ppa:PAS_chr1-3_0110","NA",NA
"2.ppa:PAS_chr1-3_0111","ppa03040","Spliceosome - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0113","ppa04145","Phagosome - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0113","ppa04148","Efferocytosis - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0113","ppa04620","Toll-like receptor signaling pathway - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0113","ppa05100","Bacterial invasion of epithelial cells - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0115","ppa03010","Ribosome - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0122","ppa00040","Pentose and glucuronate interconversions - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0122","ppa00052","Galactose metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0122","ppa00500","Starch and sucrose metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0122","ppa00520","Amino sugar and nucleotide sugar metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0122","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0122","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0122","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0122","ppa01250","Biosynthesis of nucleotide sugars - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0123","NA",NA
"2.ppa:PAS_chr1-3_0126","NA",NA
"2.ppa:PAS_chr1-3_0128","ppa00480","Glutathione metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0128","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0129","NA",NA
"2.ppa:PAS_chr1-3_0133","NA",NA
"2.ppa:PAS_chr1-3_0138","ppa00514","Other types of O-glycan biosynthesis - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0140","ppa04142","Lysosome - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0141","NA",NA
"2.ppa:PAS_chr1-3_0143","ppa03440","Homologous recombination - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0148","ppa04111","Cell cycle - yeast - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0148","ppa04113","Meiosis - yeast - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0148","ppa04120","Ubiquitin mediated proteolysis - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0150","NA",NA
"2.ppa:PAS_chr1-3_0152","NA",NA
"2.ppa:PAS_chr1-3_0156","ppa00561","Glycerolipid metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0156","ppa00564","Glycerophospholipid metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0156","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0156","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0159","ppa04011","MAPK signaling pathway - yeast - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0161","ppa04130","SNARE interactions in vesicular transport - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0162","NA",NA
"2.ppa:PAS_chr1-3_0166","NA",NA
"2.ppa:PAS_chr1-3_0172","NA",NA
"2.ppa:PAS_chr1-3_0181","NA",NA
"2.ppa:PAS_chr1-3_0182","ppa03040","Spliceosome - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0183","ppa03015","mRNA surveillance pathway - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0186","NA",NA
"2.ppa:PAS_chr1-3_0187","ppa00900","Terpenoid backbone biosynthesis - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0187","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0187","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0187","ppa04146","Peroxisome - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0188","NA",NA
"2.ppa:PAS_chr1-3_0191","ppa00230","Purine metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0191","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0191","ppa01232","Nucleotide metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0192","ppa00900","Terpenoid backbone biosynthesis - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0192","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0193","NA",NA
"2.ppa:PAS_chr1-3_0194","ppa00190","Oxidative phosphorylation - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0194","ppa00860","Porphyrin metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0194","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0194","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0194","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0197","NA",NA
"2.ppa:PAS_chr1-3_0198","NA",NA
"2.ppa:PAS_chr1-3_0202","ppa03060","Protein export - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0202","ppa04141","Protein processing in endoplasmic reticulum - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0202","ppa04145","Phagosome - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0207","NA",NA
"2.ppa:PAS_chr1-3_0208","NA",NA
"2.ppa:PAS_chr1-3_0209","NA",NA
"2.ppa:PAS_chr1-3_0211","NA",NA
"2.ppa:PAS_chr1-3_0212","NA",NA
"2.ppa:PAS_chr1-3_0221","NA",NA
"2.ppa:PAS_chr1-3_0222","NA",NA
"2.ppa:PAS_chr1-3_0225","ppa00500","Starch and sucrose metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0225","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0225","ppa04011","MAPK signaling pathway - yeast - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0226","NA",NA
"2.ppa:PAS_chr1-3_0227","NA",NA
"2.ppa:PAS_chr1-3_0228","NA",NA
"2.ppa:PAS_chr1-3_0229","NA",NA
"2.ppa:PAS_chr1-3_0233","NA",NA
"2.ppa:PAS_chr1-3_0235","NA",NA
"2.ppa:PAS_chr1-3_0236","NA",NA
"2.ppa:PAS_chr1-3_0237","ppa03013","Nucleocytoplasmic transport - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0238","ppa00564","Glycerophospholipid metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0238","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0240","ppa00740","Riboflavin metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0240","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0240","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0240","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0241","ppa03040","Spliceosome - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0243","ppa03460","Fanconi anemia pathway - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0244","ppa00970","Aminoacyl-tRNA biosynthesis - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0247","ppa03060","Protein export - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0248","ppa00510","N-Glycan biosynthesis - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0248","ppa00513","Various types of N-glycan biosynthesis - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0248","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0248","ppa04141","Protein processing in endoplasmic reticulum - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0252","NA",NA
"2.ppa:PAS_chr1-3_0253","NA",NA
"2.ppa:PAS_chr1-3_0256","ppa03018","RNA degradation - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0256","ppa03040","Spliceosome - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0258","NA",NA
"2.ppa:PAS_chr1-3_0261","ppa04144","Endocytosis - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0264","NA",NA
"2.ppa:PAS_chr1-3_0309","NA",NA
"2.ppa:PAS_chr1-3_0268","ppa03040","Spliceosome - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0269","ppa00330","Arginine and proline metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0269","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0269","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"2.ppa:PAS_chr1-3_0274","NA",NA
"2.ppa:PAS_chr1-3_0276","NA",NA
"2.ppa:PAS_chr1-1_0006","ppa00030","Pentose phosphate pathway - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0006","ppa00230","Purine metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0006","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0006","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0006","ppa01200","Carbon metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0006","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0011","ppa04141","Protein processing in endoplasmic reticulum - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0015","ppa03015","mRNA surveillance pathway - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0018","NA",NA
"2.ppa:PAS_chr1-1_0462","NA",NA
"2.ppa:PAS_chr1-1_0021","ppa03040","Spliceosome - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0023","ppa03060","Protein export - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0023","ppa04141","Protein processing in endoplasmic reticulum - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0023","ppa04145","Phagosome - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0025","ppa03420","Nucleotide excision repair - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0029","ppa00480","Glutathione metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0029","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0032","NA",NA
"2.ppa:PAS_chr1-1_0467","NA",NA
"2.ppa:PAS_chr1-1_0035","NA",NA
"2.ppa:PAS_chr1-1_0036","NA",NA
"2.ppa:PAS_chr1-1_0040","NA",NA
"2.ppa:PAS_chr1-1_0046","ppa03008","Ribosome biogenesis in eukaryotes - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0047","ppa00970","Aminoacyl-tRNA biosynthesis - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0048","ppa04141","Protein processing in endoplasmic reticulum - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0049","ppa03030","DNA replication - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0050","ppa00010","Glycolysis / Gluconeogenesis - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0050","ppa00020","Citrate cycle (TCA cycle) - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0050","ppa00620","Pyruvate metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0050","ppa00785","Lipoic acid metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0050","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0050","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0050","ppa01200","Carbon metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0050","ppa01210","2-Oxocarboxylic acid metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0051","NA",NA
"2.ppa:PAS_chr1-1_0054","ppa03050","Proteasome - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0057","NA",NA
"2.ppa:PAS_chr1-1_0058","ppa03008","Ribosome biogenesis in eukaryotes - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0059","ppa03022","Basal transcription factors - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0062","ppa00790","Folate biosynthesis - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0062","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0062","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0063","ppa00230","Purine metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0063","ppa00240","Pyrimidine metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0063","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0063","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0063","ppa01232","Nucleotide metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0064","NA",NA
"2.ppa:PAS_chr1-1_0468","NA",NA
"2.ppa:PAS_chr1-1_0069","ppa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0069","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0072","ppa00010","Glycolysis / Gluconeogenesis - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0072","ppa00030","Pentose phosphate pathway - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0072","ppa00051","Fructose and mannose metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0072","ppa00680","Methane metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0072","ppa00710","Carbon fixation by Calvin cycle - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0072","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0072","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0072","ppa01200","Carbon metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0072","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0470","NA",NA
"2.ppa:PAS_chr1-1_0074","NA",NA
"2.ppa:PAS_chr1-1_0080","NA",NA
"2.ppa:PAS_chr1-1_0083","NA",NA
"2.ppa:PAS_chr1-1_0088","NA",NA
"2.ppa:PAS_chr1-1_0091","NA",NA
"2.ppa:PAS_chr1-1_0092","NA",NA
"2.ppa:PAS_chr1-1_0095","ppa03022","Basal transcription factors - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0096","ppa04011","MAPK signaling pathway - yeast - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0103","ppa00520","Amino sugar and nucleotide sugar metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0103","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0105","ppa04011","MAPK signaling pathway - yeast - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0105","ppa04139","Mitophagy - yeast - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0106","NA",NA
"2.ppa:PAS_chr1-1_0107","ppa00220","Arginine biosynthesis - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0107","ppa00250","Alanine, aspartate and glutamate metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0107","ppa00910","Nitrogen metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0107","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0110","NA",NA
"2.ppa:PAS_chr1-1_0474","NA",NA
"2.ppa:PAS_chr1-1_0119","NA",NA
"2.ppa:PAS_chr1-1_0120","NA",NA
"2.ppa:PAS_chr1-1_0475","ppa00020","Citrate cycle (TCA cycle) - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0475","ppa00630","Glyoxylate and dicarboxylate metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0475","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0475","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0475","ppa01200","Carbon metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0475","ppa01210","2-Oxocarboxylic acid metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0475","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0122","NA",NA
"2.ppa:PAS_chr1-1_0127","NA",NA
"2.ppa:PAS_chr1-1_0128","NA",NA
"2.ppa:PAS_chr1-1_0129","ppa00310","Lysine degradation - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0129","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0131","NA",NA
"2.ppa:PAS_chr1-1_0136","NA",NA
"2.ppa:PAS_chr1-1_0140","NA",NA
"2.ppa:PAS_chr1-1_0147","NA",NA
"2.ppa:PAS_chr1-1_0149","NA",NA
"2.ppa:PAS_chr1-1_0151","NA",NA
"2.ppa:PAS_chr1-1_0153","ppa03015","mRNA surveillance pathway - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0153","ppa04113","Meiosis - yeast - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0154","ppa03013","Nucleocytoplasmic transport - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0154","ppa03015","mRNA surveillance pathway - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0154","ppa03040","Spliceosome - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0155","NA",NA
"2.ppa:PAS_chr1-1_0160","ppa04141","Protein processing in endoplasmic reticulum - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0168","ppa04142","Lysosome - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0175","NA",NA
"2.ppa:PAS_chr1-1_0176","NA",NA
"2.ppa:PAS_chr1-1_0179","ppa03008","Ribosome biogenesis in eukaryotes - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0183","ppa03010","Ribosome - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0480","ppa03410","Base excision repair - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0184","ppa00270","Cysteine and methionine metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0184","ppa00480","Glutathione metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0184","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0184","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0481","ppa04130","SNARE interactions in vesicular transport - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0187","ppa03008","Ribosome biogenesis in eukaryotes - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0191","ppa00190","Oxidative phosphorylation - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0191","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0192","ppa03010","Ribosome - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0193","NA",NA
"2.ppa:PAS_chr1-1_0194","NA",NA
"2.ppa:PAS_chr1-1_0200","ppa00220","Arginine biosynthesis - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0200","ppa00250","Alanine, aspartate and glutamate metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0200","ppa00270","Cysteine and methionine metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0200","ppa00330","Arginine and proline metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0200","ppa00350","Tyrosine metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0200","ppa00360","Phenylalanine metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0200","ppa00400","Phenylalanine, tyrosine and tryptophan biosynthesis - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0200","ppa00710","Carbon fixation by Calvin cycle - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0200","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0200","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0200","ppa01200","Carbon metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0200","ppa01210","2-Oxocarboxylic acid metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0200","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0483","NA",NA
"2.ppa:PAS_chr1-1_0202","NA",NA
"2.ppa:PAS_chr1-1_0206","ppa03015","mRNA surveillance pathway - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0207","NA",NA
"2.ppa:PAS_chr1-1_0211","NA",NA
"2.ppa:PAS_chr1-1_0218","NA",NA
"2.ppa:PAS_chr1-1_0224","ppa03013","Nucleocytoplasmic transport - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0232","ppa03013","Nucleocytoplasmic transport - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0237","ppa04141","Protein processing in endoplasmic reticulum - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0241","ppa00860","Porphyrin metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0241","ppa00970","Aminoacyl-tRNA biosynthesis - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0241","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0241","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0241","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0242","ppa03440","Homologous recombination - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0242","ppa03460","Fanconi anemia pathway - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0243","ppa00785","Lipoic acid metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0243","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0243","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0245","NA",NA
"2.ppa:PAS_chr1-1_0246","ppa04130","SNARE interactions in vesicular transport - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0247","ppa04139","Mitophagy - yeast - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0249","ppa03015","mRNA surveillance pathway - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0250","NA",NA
"2.ppa:PAS_chr1-1_0255","ppa03013","Nucleocytoplasmic transport - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0255","ppa03040","Spliceosome - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0259","ppa03020","RNA polymerase - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0261","NA",NA
"2.ppa:PAS_chr1-1_0487","ppa03018","RNA degradation - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0487","ppa03040","Spliceosome - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0265","NA",NA
"2.ppa:PAS_chr1-1_0267","NA",NA
"2.ppa:PAS_chr1-1_0270","NA",NA
"2.ppa:PAS_chr1-1_0271","NA",NA
"2.ppa:PAS_chr1-1_0273","ppa04011","MAPK signaling pathway - yeast - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0273","ppa04111","Cell cycle - yeast - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0274","ppa03060","Protein export - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0275","NA",NA
"2.ppa:PAS_chr1-1_0276","NA",NA
"2.ppa:PAS_chr1-1_0491","ppa03060","Protein export - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0282","ppa00230","Purine metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0282","ppa00240","Pyrimidine metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0282","ppa00480","Glutathione metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0282","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0282","ppa01232","Nucleotide metabolism - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0286","ppa00514","Other types of O-glycan biosynthesis - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0286","ppa00515","Mannose type O-glycan biosynthesis - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0286","ppa01100","Metabolic pathways - Komagataella phaffii"
"2.ppa:PAS_chr1-1_0288","NA",NA
"2.ppa:PAS_chr1-1_0290","NA",NA
"2.ppa:PAS_chr1-1_0292","NA",NA
"2.ppa:PAS_chr1-1_0293","NA",NA
"2.ppa:PAS_chr1-1_0294","NA",NA
