"KEGG_ID","Pathways","PathwayName"
"ppa:PAS_chr1-4_0151","ppa00740","Riboflavin metabolism - Komagataella phaffii"
"ppa:PAS_chr1-4_0151","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-4_0151","ppa04520",NA
"ppa:PAS_chr1-4_0152","ppa03018","RNA degradation - Komagataella phaffii"
"ppa:PAS_chr1-4_0153","ppa00300","Lysine biosynthesis - Komagataella phaffii"
"ppa:PAS_chr1-4_0153","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-4_0153","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr1-4_0153","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"ppa:PAS_chr1-4_0154","NULL",NA
"ppa:PAS_chr1-4_0155","NULL",NA
"ppa:PAS_chr1-4_0157","NULL",NA
"ppa:PAS_chr1-4_0158","NULL",NA
"ppa:PAS_chr1-4_0159","NULL",NA
"ppa:PAS_chr1-4_0160","ppa00340","Histidine metabolism - Komagataella phaffii"
"ppa:PAS_chr1-4_0160","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-4_0160","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr1-4_0160","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"ppa:PAS_chr1-4_0161","NULL",NA
"ppa:PAS_chr1-4_0162","ppa04144","Endocytosis - Komagataella phaffii"
"ppa:PAS_chr1-4_0162","ppa04145","Phagosome - Komagataella phaffii"
"ppa:PAS_chr1-4_0162","ppa04148","Efferocytosis - Komagataella phaffii"
"ppa:PAS_chr1-4_0163","NULL",NA
"ppa:PAS_chr1-4_0695","NULL",NA
"ppa:PAS_chr1-3_0182","ppa03040","Spliceosome - Komagataella phaffii"
"ppa:PAS_chr1-3_0183","ppa03015","mRNA surveillance pathway - Komagataella phaffii"
"ppa:PAS_chr1-3_0184","ppa03250","Viral life cycle - HIV-1 - Komagataella phaffii"
"ppa:PAS_chr1-3_0184","ppa03272","Virion - Hepatitis viruses - Komagataella phaffii"
"ppa:PAS_chr1-3_0184","ppa04144","Endocytosis - Komagataella phaffii"
"ppa:PAS_chr1-3_0186","NULL",NA
"ppa:PAS_chr1-3_0187","ppa00900","Terpenoid backbone biosynthesis - Komagataella phaffii"
"ppa:PAS_chr1-3_0187","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-3_0187","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr1-3_0187","ppa04146","Peroxisome - Komagataella phaffii"
"ppa:PAS_chr1-3_0188","NULL",NA
"ppa:PAS_chr1-3_0191","ppa00230","Purine metabolism - Komagataella phaffii"
"ppa:PAS_chr1-3_0191","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-3_0191","ppa01232","Nucleotide metabolism - Komagataella phaffii"
"ppa:PAS_chr1-3_0192","ppa00900","Terpenoid backbone biosynthesis - Komagataella phaffii"
"ppa:PAS_chr1-3_0192","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr1-3_0304","NULL",NA
"ppa:PAS_chr1-3_0195","ppa03050","Proteasome - Komagataella phaffii"
"ppa:PAS_chr1-3_0198","NULL",NA
"ppa:PAS_chr1-3_0202","ppa03060","Protein export - Komagataella phaffii"
"ppa:PAS_chr1-3_0202","ppa04141","Protein processing in endoplasmic reticulum - Komagataella phaffii"
"ppa:PAS_chr1-3_0202","ppa04145","Phagosome - Komagataella phaffii"
"ppa:PAS_chr1-3_0203","NULL",NA
"ppa:PAS_chr1-3_0204","NULL",NA
"ppa:PAS_chr1-3_0207","NULL",NA
"ppa:PAS_chr1-3_0208","NULL",NA
"ppa:PAS_chr1-3_0209","NULL",NA
"ppa:PAS_chr1-3_0210","ppa00190","Oxidative phosphorylation - Komagataella phaffii"
"ppa:PAS_chr1-3_0210","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-3_0211","NULL",NA
"ppa:PAS_chr1-3_0213","NULL",NA
"ppa:PAS_chr1-3_0215","NULL",NA
"ppa:PAS_chr1-3_0216","NULL",NA
"ppa:PAS_chr1-3_0217","NULL",NA
"ppa:PAS_chr1-3_0219","NULL",NA
"ppa:PAS_chr1-3_0220","ppa00670","One carbon pool by folate - Komagataella phaffii"
"ppa:PAS_chr1-3_0220","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-3_0222","NULL",NA
"ppa:PAS_chr1-3_0226","NULL",NA
"ppa:PAS_chr1-3_0227","NULL",NA
"ppa:PAS_chr1-3_0228","NULL",NA
"ppa:PAS_chr1-3_0229","NULL",NA
"ppa:PAS_chr1-3_0230","NULL",NA
"ppa:PAS_chr1-3_0306","ppa04138","Autophagy - yeast - Komagataella phaffii"
"ppa:PAS_chr1-3_0306","ppa04148","Efferocytosis - Komagataella phaffii"
"ppa:PAS_chr1-3_0232","ppa04011","MAPK signaling pathway - yeast - Komagataella phaffii"
"ppa:PAS_chr1-3_0232","ppa04114",NA
"ppa:PAS_chr1-3_0232","ppa04139","Mitophagy - yeast - Komagataella phaffii"
"ppa:PAS_chr1-3_0232","ppa04148","Efferocytosis - Komagataella phaffii"
"ppa:PAS_chr1-3_0232","ppa04218",NA
"ppa:PAS_chr1-3_0232","ppa04261",NA
"ppa:PAS_chr1-3_0232","ppa04370",NA
"ppa:PAS_chr1-3_0232","ppa04620",NA
"ppa:PAS_chr1-3_0232","ppa04622",NA
"ppa:PAS_chr1-3_0232","ppa04625",NA
"ppa:PAS_chr1-3_0232","ppa04912",NA
"ppa:PAS_chr1-3_0232","ppa04914",NA
"ppa:PAS_chr1-3_0233","NULL",NA
"ppa:PAS_chr1-3_0234","NULL",NA
"ppa:PAS_chr1-3_0235","NULL",NA
"ppa:PAS_chr1-3_0236","NULL",NA
"ppa:PAS_chr1-3_0237","ppa03013","Nucleocytoplasmic transport - Komagataella phaffii"
"ppa:PAS_chr1-3_0238","ppa00564","Glycerophospholipid metabolism - Komagataella phaffii"
"ppa:PAS_chr1-3_0238","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-3_0239","ppa00740","Riboflavin metabolism - Komagataella phaffii"
"ppa:PAS_chr1-3_0239","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-3_0239","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"ppa:PAS_chr1-3_0241","ppa03040","Spliceosome - Komagataella phaffii"
"ppa:PAS_chr1-3_0242","NULL",NA
"ppa:PAS_chr1-3_0244","ppa00970","Aminoacyl-tRNA biosynthesis - Komagataella phaffii"
"ppa:PAS_chr1-3_0246","NULL",NA
"ppa:PAS_chr1-3_0247","ppa03060","Protein export - Komagataella phaffii"
"ppa:PAS_chr1-3_0248","ppa00510","N-Glycan biosynthesis - Komagataella phaffii"
"ppa:PAS_chr1-3_0248","ppa00513","Various types of N-glycan biosynthesis - Komagataella phaffii"
"ppa:PAS_chr1-3_0248","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-3_0248","ppa04141","Protein processing in endoplasmic reticulum - Komagataella phaffii"
"ppa:PAS_chr1-3_0250","NULL",NA
"ppa:PAS_chr1-3_0251","ppa00513","Various types of N-glycan biosynthesis - Komagataella phaffii"
"ppa:PAS_chr1-3_0251","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-3_0252","NULL",NA
"ppa:PAS_chr1-3_0254","NULL",NA
"ppa:PAS_chr1-3_0255","NULL",NA
"ppa:PAS_chr1-3_0258","NULL",NA
"ppa:PAS_chr1-3_0260","NULL",NA
"ppa:PAS_chr1-3_0264","NULL",NA
"ppa:PAS_chr1-3_0309","NULL",NA
"ppa:PAS_chr1-3_0265","NULL",NA
"ppa:PAS_chr1-3_0266","NULL",NA
"ppa:PAS_chr1-3_0268","ppa03040","Spliceosome - Komagataella phaffii"
"ppa:PAS_chr1-3_0310","NULL",NA
"ppa:PAS_chr1-3_0272","NULL",NA
"ppa:PAS_chr1-3_0273","ppa00270","Cysteine and methionine metabolism - Komagataella phaffii"
"ppa:PAS_chr1-3_0273","ppa00920","Sulfur metabolism - Komagataella phaffii"
"ppa:PAS_chr1-3_0273","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-3_0273","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr1-3_0273","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr1-3_0273","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"ppa:PAS_chr1-3_0274","NULL",NA
"ppa:PAS_chr1-3_0276","NULL",NA
"ppa:PAS_chr1-3_0281","NULL",NA
"F2QNL6","NULL",NA
"ppa:PAS_chr1-3_0287","NULL",NA
"ppa:PAS_chr1-3_0288","ppa03272","Virion - Hepatitis viruses - Komagataella phaffii"
"ppa:PAS_chr1-3_0288","ppa04144","Endocytosis - Komagataella phaffii"
"ppa:PAS_chr1-3_0288","ppa04217",NA
"ppa:PAS_chr1-3_0289","ppa04141","Protein processing in endoplasmic reticulum - Komagataella phaffii"
"ppa:PAS_chr1-1_0002","ppa00190","Oxidative phosphorylation - Komagataella phaffii"
"ppa:PAS_chr1-1_0002","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0004","ppa03008","Ribosome biogenesis in eukaryotes - Komagataella phaffii"
"ppa:PAS_chr1-1_0005","ppa04070","Phosphatidylinositol signaling system - Komagataella phaffii"
"ppa:PAS_chr1-1_0006","ppa00030","Pentose phosphate pathway - Komagataella phaffii"
"ppa:PAS_chr1-1_0006","ppa00230","Purine metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0006","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0006","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr1-1_0006","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0006","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"ppa:PAS_chr1-1_0008","ppa00061","Fatty acid biosynthesis - Komagataella phaffii"
"ppa:PAS_chr1-1_0008","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0008","ppa01212","Fatty acid metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0009","ppa00564","Glycerophospholipid metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0011","ppa04141","Protein processing in endoplasmic reticulum - Komagataella phaffii"
"ppa:PAS_chr1-1_0013","NULL",NA
"ppa:PAS_chr1-1_0016","NULL",NA
"ppa:PAS_chr1-1_0018","NULL",NA
"ppa:PAS_chr1-1_0019","ppa03013","Nucleocytoplasmic transport - Komagataella phaffii"
"ppa:PAS_chr1-1_0019","ppa03015","mRNA surveillance pathway - Komagataella phaffii"
"ppa:PAS_chr1-1_0019","ppa03040","Spliceosome - Komagataella phaffii"
"ppa:PAS_chr1-1_0020","ppa03082","ATP-dependent chromatin remodeling - Komagataella phaffii"
"ppa:PAS_chr1-1_0462","NULL",NA
"ppa:PAS_chr1-1_0021","ppa03040","Spliceosome - Komagataella phaffii"
"ppa:PAS_chr1-1_0022","NULL",NA
"ppa:PAS_chr1-1_0024","NULL",NA
"ppa:PAS_chr1-1_0025","ppa03420","Nucleotide excision repair - Komagataella phaffii"
"F2QNP9","NULL",NA
"ppa:PAS_chr1-1_0030","NULL",NA
"ppa:PAS_chr1-1_0031","NULL",NA
"ppa:PAS_chr1-1_0466","NULL",NA
"ppa:PAS_chr1-1_0032","NULL",NA
"ppa:PAS_chr1-1_0467","NULL",NA
"ppa:PAS_chr1-1_0033","NULL",NA
"ppa:PAS_chr1-1_0034","ppa04144","Endocytosis - Komagataella phaffii"
"ppa:PAS_chr1-1_0034","ppa04217",NA
"ppa:PAS_chr1-1_0035","NULL",NA
"ppa:PAS_chr1-1_0036","NULL",NA
"ppa:PAS_chr1-1_0037","NULL",NA
"ppa:PAS_chr1-1_0038","NULL",NA
"ppa:PAS_chr1-1_0039","NULL",NA
"ppa:PAS_chr1-1_0040","NULL",NA
"ppa:PAS_chr1-1_0042","NULL",NA
"ppa:PAS_chr1-1_0043","NULL",NA
"ppa:PAS_chr1-1_0044","ppa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Komagataella phaffii"
"ppa:PAS_chr1-1_0044","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0045","NULL",NA
"ppa:PAS_chr1-1_0046","ppa03008","Ribosome biogenesis in eukaryotes - Komagataella phaffii"
"ppa:PAS_chr1-1_0047","ppa00970","Aminoacyl-tRNA biosynthesis - Komagataella phaffii"
"ppa:PAS_chr1-1_0048","ppa04141","Protein processing in endoplasmic reticulum - Komagataella phaffii"
"ppa:PAS_chr1-1_0203","NULL",NA
"ppa:PAS_chr1-1_0204","NULL",NA
"ppa:PAS_chr1-1_0206","ppa03015","mRNA surveillance pathway - Komagataella phaffii"
"ppa:PAS_chr1-1_0207","NULL",NA
"ppa:PAS_chr1-1_0484","ppa00190","Oxidative phosphorylation - Komagataella phaffii"
"ppa:PAS_chr1-1_0484","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0209","NULL",NA
"ppa:PAS_chr1-1_0210","NULL",NA
"ppa:PAS_chr1-1_0211","NULL",NA
"ppa:PAS_chr1-1_0214","NULL",NA
"ppa:PAS_chr1-1_0485","NULL",NA
"ppa:PAS_chr1-1_0215","ppa00510","N-Glycan biosynthesis - Komagataella phaffii"
"ppa:PAS_chr1-1_0215","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0215","ppa04141","Protein processing in endoplasmic reticulum - Komagataella phaffii"
"ppa:PAS_chr1-1_0217","ppa00190","Oxidative phosphorylation - Komagataella phaffii"
"ppa:PAS_chr1-1_0217","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0217","ppa04260",NA
"ppa:PAS_chr1-1_0218","NULL",NA
"ppa:PAS_chr4_0107","ppa03010","Ribosome - Komagataella phaffii"
"ppa:PAS_chr1-1_0220","NULL",NA
"ppa:PAS_chr1-1_0224","ppa03013","Nucleocytoplasmic transport - Komagataella phaffii"
"ppa:PAS_chr1-1_0226","ppa04138","Autophagy - yeast - Komagataella phaffii"
"ppa:PAS_chr1-1_0227","NULL",NA
"ppa:PAS_chr1-1_0228","NULL",NA
"ppa:PAS_chr1-1_0230","NULL",NA
"ppa:PAS_chr1-1_0232","ppa03013","Nucleocytoplasmic transport - Komagataella phaffii"
"ppa:PAS_chr1-1_0233","ppa00020","Citrate cycle (TCA cycle) - Komagataella phaffii"
"ppa:PAS_chr1-1_0233","ppa00480","Glutathione metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0233","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0233","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr1-1_0233","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0233","ppa01210","2-Oxocarboxylic acid metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0233","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"ppa:PAS_chr1-1_0233","ppa04146","Peroxisome - Komagataella phaffii"
"ppa:PAS_chr1-1_0236","ppa03010","Ribosome - Komagataella phaffii"
"ppa:PAS_chr1-1_0237","ppa04141","Protein processing in endoplasmic reticulum - Komagataella phaffii"
"ppa:PAS_chr1-1_0238","NULL",NA
"ppa:PAS_chr1-1_0241","ppa00860","Porphyrin metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0241","ppa00970","Aminoacyl-tRNA biosynthesis - Komagataella phaffii"
"ppa:PAS_chr1-1_0241","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0241","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr1-1_0241","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"ppa:PAS_chr1-1_0244","NULL",NA
"ppa:PAS_chr1-1_0245","NULL",NA
"ppa:PAS_chr1-1_0248","NULL",NA
"ppa:PAS_chr1-1_0250","NULL",NA
"ppa:PAS_chr1-1_0252","NULL",NA
"ppa:PAS_chr1-1_0253","NULL",NA
"ppa:PAS_chr1-1_0254","NULL",NA
"ppa:PAS_chr1-1_0255","ppa03013","Nucleocytoplasmic transport - Komagataella phaffii"
"ppa:PAS_chr1-1_0255","ppa03040","Spliceosome - Komagataella phaffii"
"ppa:PAS_chr1-1_0257","NULL",NA
"ppa:PAS_chr1-1_0258","NULL",NA
"ppa:PAS_chr1-1_0259","ppa03020","RNA polymerase - Komagataella phaffii"
"ppa:PAS_chr1-1_0260","NULL",NA
"ppa:PAS_chr1-1_0261","NULL",NA
"ppa:PAS_chr1-1_0487","ppa03018","RNA degradation - Komagataella phaffii"
"ppa:PAS_chr1-1_0487","ppa03040","Spliceosome - Komagataella phaffii"
"ppa:PAS_chr1-1_0262","ppa00240","Pyrimidine metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0262","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0262","ppa01232","Nucleotide metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0264","NULL",NA
"ppa:PAS_chr1-1_0265","NULL",NA
"ppa:PAS_chr1-1_0266","NULL",NA
"ppa:PAS_chr1-1_0267","NULL",NA
"ppa:PAS_chr1-1_0268","NULL",NA
"ppa:PAS_chr1-1_0269","NULL",NA
"ppa:PAS_chr1-1_0270","NULL",NA
"ppa:PAS_chr1-1_0271","NULL",NA
"ppa:PAS_chr1-1_0273","ppa04011","MAPK signaling pathway - yeast - Komagataella phaffii"
"ppa:PAS_chr1-1_0273","ppa04111","Cell cycle - yeast - Komagataella phaffii"
"ppa:PAS_chr1-1_0275","NULL",NA
"ppa:PAS_chr1-1_0276","NULL",NA
"ppa:PAS_chr1-1_0489","NULL",NA
"ppa:PAS_chr1-1_0277","ppa00030","Pentose phosphate pathway - Komagataella phaffii"
"ppa:PAS_chr1-1_0277","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0277","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr1-1_0277","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0278","NULL",NA
"ppa:PAS_chr1-1_0279","ppa04139","Mitophagy - yeast - Komagataella phaffii"
"ppa:PAS_chr1-1_0490","ppa00040","Pentose and glucuronate interconversions - Komagataella phaffii"
"ppa:PAS_chr1-1_0490","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0280","ppa00040","Pentose and glucuronate interconversions - Komagataella phaffii"
"ppa:PAS_chr1-1_0280","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0282","ppa00230","Purine metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0282","ppa00240","Pyrimidine metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0282","ppa00480","Glutathione metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0282","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0282","ppa01232","Nucleotide metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0283","ppa03010","Ribosome - Komagataella phaffii"
"ppa:PAS_chr1-1_0493","NULL",NA
"ppa:PAS_chr1-1_0291","NULL",NA
"ppa:PAS_chr1-1_0292","NULL",NA
"ppa:PAS_chr1-1_0293","NULL",NA
"ppa:PAS_chr1-1_0294","NULL",NA
"ppa:PAS_chr1-1_0296","ppa03010","Ribosome - Komagataella phaffii"
"ppa:PAS_chr1-1_0297","NULL",NA
"ppa:PAS_chr1-1_0299","ppa03050","Proteasome - Komagataella phaffii"
"ppa:PAS_chr1-1_0301","ppa00900","Terpenoid backbone biosynthesis - Komagataella phaffii"
"ppa:PAS_chr1-1_0301","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr1-1_0302","ppa03010","Ribosome - Komagataella phaffii"
"ppa:PAS_chr1-1_0303","ppa04120","Ubiquitin mediated proteolysis - Komagataella phaffii"
"ppa:PAS_chr1-1_0303","ppa04141","Protein processing in endoplasmic reticulum - Komagataella phaffii"
"ppa:PAS_chr1-1_0304","NULL",NA
"ppa:PAS_chr1-1_0305","NULL",NA
"ppa:PAS_chr1-1_0306","NULL",NA
"ppa:PAS_chr1-1_0307","ppa03015","mRNA surveillance pathway - Komagataella phaffii"
"ppa:PAS_chr1-1_0307","ppa04110",NA
"ppa:PAS_chr1-1_0307","ppa04111","Cell cycle - yeast - Komagataella phaffii"
"ppa:PAS_chr1-1_0307","ppa04113","Meiosis - yeast - Komagataella phaffii"
"ppa:PAS_chr1-1_0307","ppa04114",NA
"ppa:PAS_chr1-1_0307","ppa04136","Autophagy - other - Komagataella phaffii"
"ppa:PAS_chr1-1_0307","ppa04138","Autophagy - yeast - Komagataella phaffii"
"ppa:PAS_chr1-1_0307","ppa04261",NA
"ppa:PAS_chr1-1_0307","ppa04530",NA
"ppa:PAS_chr1-1_0309","ppa00190","Oxidative phosphorylation - Komagataella phaffii"
"ppa:PAS_chr1-1_0309","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0309","ppa04145","Phagosome - Komagataella phaffii"
"ppa:PAS_chr1-1_0310","NULL",NA
"ppa:PAS_chr1-1_0312","ppa04110",NA
"ppa:PAS_chr1-1_0312","ppa04111","Cell cycle - yeast - Komagataella phaffii"
"ppa:PAS_chr1-1_0312","ppa04114",NA
"ppa:PAS_chr1-1_0312","ppa04120","Ubiquitin mediated proteolysis - Komagataella phaffii"
"ppa:PAS_chr1-1_0312","ppa04141","Protein processing in endoplasmic reticulum - Komagataella phaffii"
"ppa:PAS_chr1-1_0312","ppa04340",NA
"ppa:PAS_chr1-1_0313","ppa00300","Lysine biosynthesis - Komagataella phaffii"
"ppa:PAS_chr1-1_0313","ppa00620","Pyruvate metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0313","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0313","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr1-1_0313","ppa01210","2-Oxocarboxylic acid metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0313","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"ppa:PAS_chr1-1_0314","NULL",NA
"ppa:PAS_chr1-1_0315","NULL",NA
"ppa:PAS_chr1-1_0317","ppa03040","Spliceosome - Komagataella phaffii"
"ppa:PAS_chr1-1_0319","ppa00010","Glycolysis / Gluconeogenesis - Komagataella phaffii"
"ppa:PAS_chr1-1_0319","ppa00030","Pentose phosphate pathway - Komagataella phaffii"
"ppa:PAS_chr1-1_0319","ppa00051","Fructose and mannose metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0319","ppa00680","Methane metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0319","ppa00710","Carbon fixation by Calvin cycle - Komagataella phaffii"
"ppa:PAS_chr1-1_0319","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0319","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr1-1_0319","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0319","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"ppa:PAS_chr1-1_0320","NULL",NA
"ppa:PAS_chr1-1_0322","ppa00190","Oxidative phosphorylation - Komagataella phaffii"
"ppa:PAS_chr1-1_0322","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0322","ppa04260",NA
"ppa:PAS_chr1-1_0323","ppa00230","Purine metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0323","ppa00920","Sulfur metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0323","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0324","ppa00770","Pantothenate and CoA biosynthesis - Komagataella phaffii"
"ppa:PAS_chr1-1_0324","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0324","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"ppa:PAS_chr1-1_0325","NULL",NA
"ppa:PAS_chr1-1_0327","NULL",NA
"ppa:PAS_chr1-1_0330","NULL",NA
"ppa:PAS_chr1-1_0497","NULL",NA
"ppa:PAS_chr1-1_0331","NULL",NA
"ppa:PAS_chr1-1_0335","ppa03008","Ribosome biogenesis in eukaryotes - Komagataella phaffii"
"ppa:PAS_chr1-1_0337","ppa03010","Ribosome - Komagataella phaffii"
"ppa:PAS_chr1-1_0340","ppa04111","Cell cycle - yeast - Komagataella phaffii"
"ppa:PAS_chr1-1_0341","NULL",NA
"ppa:PAS_chr1-1_0345","ppa03010","Ribosome - Komagataella phaffii"
"ppa:PAS_chr1-1_0346","NULL",NA
"ppa:PAS_chr1-1_0348","ppa04011","MAPK signaling pathway - yeast - Komagataella phaffii"
"ppa:PAS_chr1-1_0349","ppa03008","Ribosome biogenesis in eukaryotes - Komagataella phaffii"
"ppa:PAS_chr1-1_0351","NULL",NA
"ppa:PAS_chr1-1_0352","ppa04146","Peroxisome - Komagataella phaffii"
"ppa:PAS_chr1-1_0355","NULL",NA
"ppa:PAS_chr1-1_0356","ppa00051","Fructose and mannose metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0356","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0357","ppa00010","Glycolysis / Gluconeogenesis - Komagataella phaffii"
"ppa:PAS_chr1-1_0357","ppa00040","Pentose and glucuronate interconversions - Komagataella phaffii"
"ppa:PAS_chr1-1_0357","ppa00053","Ascorbate and aldarate metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0357","ppa00561","Glycerolipid metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0357","ppa00620","Pyruvate metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0357","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0357","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr1-1_0357","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"ppa:PAS_chr1-1_0358","ppa00600","Sphingolipid metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0358","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0499","ppa03030","DNA replication - Komagataella phaffii"
"ppa:PAS_chr1-1_0359","NULL",NA
"ppa:PAS_chr1-1_0360","ppa00561","Glycerolipid metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0360","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-4_0667","ppa04144","Endocytosis - Komagataella phaffii"
"ppa:PAS_chr1-4_0668","NULL",NA
"ppa:PAS_chr1-4_0298","NULL",NA
"ppa:PAS_chr1-4_0299","ppa00190","Oxidative phosphorylation - Komagataella phaffii"
"ppa:PAS_chr1-4_0299","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-4_0300","NULL",NA
"ppa:PAS_chr1-4_0302","NULL",NA
"ppa:PAS_chr1-4_0669","ppa00030","Pentose phosphate pathway - Komagataella phaffii"
"ppa:PAS_chr1-4_0669","ppa01100","Metabolic pathways - Komagataella phaffii"
